Name,S1,S2,S3,S4,S5,S6,Cluster
"COLUMN: 508 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Males Diagnosed' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.030055578668509934,0.0008838021438808885,5.811848520398924e-18,0.00041766100493246345,0.0007513684276137828,0.0035632235910905523,B
"COLUMN: 520 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Males Total' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.02754064332356034,0.0006801812170968236,3.275803723664998e-9,0.0004486057355713358,0.0009532823125883906,0.00333307865263635,B
COLUMN: 324 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Children eligible for free or reduced price lunch' | UNITS: '% Free or Reduced Lunch'' | COVERAGE: '99.4%',0.04816927755678327,0.0010060153780568674,2.4102268916785033e-5,0.0007372839563921348,0.0013806281146330442,0.004284581153826338,B
"COLUMN: 518 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Both Sexes Total' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.02545009468537371,0.0006913113489169622,5.811848520398924e-18,0.0003571628149967663,0.0009468981187507364,0.0033963296986227252,B
"COLUMN: 506 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Both Sexes Diagnosed' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.025825972325615967,0.0007208834678960033,5.811848520398924e-18,0.0003374037287771375,0.0008743035296558068,0.0034368157200783686,B
COLUMN: 794 | CATEGORY: 'Incarceration Trends' | VARIABLE: 'latinx_jail_pop_rate' | UNITS: 'Total Population'' | COVERAGE: '94.4%',0.00016259545991934723,5.27310463068562e-18,5.811848520398924e-18,7.58868605604587e-18,1.1313947817851706e-5,5.138961051708164e-9,A
COLUMN: 689 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'EPL_MINRTY' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.033532886781044255,0.0018103792067508582,0.0006319872118335507,0.0014862981328243009,2.272058399736919e-13,0.006430036380797005,B
COLUMN: 663 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'EP_MINRTY' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.012192642736772988,0.0009175326171638838,0.00025789984143246414,0.0007313489176434719,0.0001660622515213396,0.003965190789166985,B
COLUMN: 112 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Household (married w/o children)' | UNITS: '(count)'' | COVERAGE: '100.0%',0.06026194733540922,0.00020712158426125556,0.00040589412318552104,6.592562716063636e-5,0.0016876501791802875,0.000937509510741162,A
COLUMN: 797 | CATEGORY: 'Incarceration Trends' | VARIABLE: 'total_jail_adm_rate' | UNITS: 'Total Population'' | COVERAGE: '93.5%',0.0001510299604220926,5.27310463068562e-18,5.811848520398924e-18,3.2482540471571815e-7,1.3941708877800764e-5,1.7387466825317413e-8,A
COLUMN: 786 | CATEGORY: 'Incarceration Trends' | VARIABLE: 'regional_jail_flag' | UNITS: 'Total Population'' | COVERAGE: '97.6%',0.00029423436919938926,5.27310463068562e-18,5.811848520398924e-18,7.58868605604587e-18,1.2363485120776836e-5,4.740943973314567e-18,A
"COLUMN: 519 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Females Total' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.023012292826932262,0.0006686431015556727,5.811848520398924e-18,0.0002741574961194164,0.0008754560064096283,0.0032075673136990382,B
"COLUMN: 507 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Females Diagnosed' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.02550136860414083,0.0006524883363802465,5.811848520398924e-18,0.0003027312255296909,0.0009933313322995506,0.003364236122932177,B
COLUMN: 798 | CATEGORY: 'Incarceration Trends' | VARIABLE: 'total_jail_pretrial_rate' | UNITS: 'Total Population'' | COVERAGE: '94.4%',9.982223106487473e-5,5.27310463068562e-18,5.811848520398924e-18,7.58868605604587e-18,1.219868598720601e-5,2.4232134230858487e-8,A
COLUMN: 796 | CATEGORY: 'Incarceration Trends' | VARIABLE: 'white_jail_pop_rate' | UNITS: 'Total Population'' | COVERAGE: '94.4%',0.00026263625324621465,5.27310463068562e-18,5.811848520398924e-18,1.443141590625084e-5,5.13455956089245e-5,1.4026392051138e-7,E
COLUMN: 331 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Demographics' | UNITS: '% African American'' | COVERAGE: '100.0%',0.0013758088191305122,0.0011660833516473916,5.811848520398924e-18,0.000247181490096494,5.9465513461145584e-18,0.002441300315935128,B
COLUMN: 83 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Popn: Black' | UNITS: '(count)'' | COVERAGE: '100.0%',0.0011441304596674895,0.001154695886575358,5.811848520398924e-18,0.00020837475786806788,5.9465513461145584e-18,0.002388258286380565,B
"COLUMN: 539 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Other pharynx cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.023965754505400193,0.001127016907383703,0.007595544522071686,3.079831185741183e-5,0.0008660019910289341,0.002410714852226624,C
"COLUMN: 886 | CATEGORY: 'Hypertension' | VARIABLE: 'Uncontrolled, Male, 2009' | UNITS: 'Rate'' | COVERAGE: '99.6%'",0.03165051931245793,0.0009294626980763334,5.811848520398924e-18,0.0003812880665328321,0.0009533726775960307,0.003146240915636662,B
COLUMN: 168 | CATEGORY: 'IRS (2010) Tax Data' | VARIABLE: 'Joint returns' | UNITS: '(count)'' | COVERAGE: '100.0%',0.01969955604003538,0.00014707751848525287,0.0001991813510908507,9.25609714024206e-5,0.0003193614751847986,0.0003779145733180147,A
COLUMN: 114 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Household (female w/ children)' | UNITS: '(count)'' | COVERAGE: '100.0%',0.027984365073947217,0.0014252625197884415,5.811848520398924e-18,0.0002392706336863856,0.00016366960520459642,0.0030307865707851667,B
"COLUMN: 559 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Non-melanoma skin cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.04189822883387339,0.0002888020119921799,9.064394604755004e-5,4.8563268641347866e-8,0.0012631567297273973,0.002617526185043988,A
"COLUMN: 340 | CATEGORY: 'USDA-ERS (Education, Poverty, and Unemployment)' | VARIABLE: 'Less than a high school diploma, 2012-2016' | UNITS: '%'' | COVERAGE: '100.0%'",0.01959842967097968,8.848403294704763e-5,0.0001389943730843625,0.0007931095983769687,0.0013364943083349309,0.002590463886560342,B
COLUMN: 789 | CATEGORY: 'Incarceration Trends' | VARIABLE: 'total_jail_pop_rate' | UNITS: 'Total Population'' | COVERAGE: '94.3%',0.00010811116460994966,5.27310463068562e-18,5.811848520398924e-18,7.58868605604587e-18,1.184367568461417e-5,2.0963480937817133e-8,A
COLUMN: 308 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'HIV prevalence' | UNITS: 'HIV Prevalence Rate'' | COVERAGE: '77.1%',0.0029264723671804244,0.0004955683808384578,0.00023677775519048206,0.00014254138192932632,5.9465513461145584e-18,0.0009339291682565143,B
COLUMN: 245 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Poor or fair health' | UNITS: '% Fair/Poor'' | COVERAGE: '100.0%',0.022225275418436295,0.00034377831628830006,5.811848520398924e-18,0.00034669369555183387,0.0010292291572516932,0.0029908295921115134,B
"COLUMN: 887 | CATEGORY: 'Hypertension' | VARIABLE: 'Uncontrolled, Female, 2009' | UNITS: 'Rate'' | COVERAGE: '99.6%'",0.040414162801082044,0.0009405124899965284,7.752922214002568e-5,0.0005009723842494222,0.0010971747101265422,0.0031492348200030437,B
"COLUMN: 512 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Both Sexes Undiagnosed' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.018689555705136324,0.00041747264442629635,4.063733197304282e-5,0.00036641571946748687,0.0010202165514874737,0.0024560817653217575,B
"COLUMN: 462 | CATEGORY: 'Religion Rates (2010) (http://www.usreligioncensus.org/)' | VARIABLE: 'Black Protestant' | UNITS: 'per 1,000'' | COVERAGE: '47.8%'",0.001993268759884834,5.27310463068562e-18,5.811848520398924e-18,0.0001325290375155845,0.001547897299714222,0.001326162327995719,E
"COLUMN: 513 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Females Undiagnosed' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.010323824104300022,0.0005032157032711336,5.811848520398924e-18,0.00011890510342651423,0.00028836435128715826,0.0016817295448195585,B
"COLUMN: 469 | CATEGORY: 'COVID Community Vulnerability Index' | VARIABLE: 'THEME 3: 
Minority Status & Language' | UNITS: 'Index'' | COVERAGE: '100.0%'",0.0353904515010741,0.0014864153630687526,0.0009309592590348748,0.00191684950023585,1.5711097469443177e-5,0.005924719280651557,B
COLUMN: 680 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'EPL_NOHSDP' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.036762607516883525,0.0002476948349478587,0.00010054803747426971,0.0015462863497879423,0.0023507499564218264,0.005456505391434202,B
COLUMN: 259 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Sexually transmitted infections' | UNITS: 'Chlamydia Rate'' | COVERAGE: '94.7%',0.008072661291341423,0.0004844459010517768,2.0878600103118425e-5,0.00015140683486759274,5.9465513461145584e-18,0.0013638886865734907,B
COLUMN: 700 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'SPL_THEMES' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.10167418288005804,0.001827832246080337,0.000936008804687535,0.0009018182204774335,0.0013277589084067921,0.004483464567065954,A
"COLUMN: 560 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: '% Change in Mortality Rate, 1980-2014 Non-melanoma skin cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.05388783445481987,0.0014255635924940685,2.593922943763493e-5,7.58868605604587e-18,0.0001859903105021027,0.0015839865953385533,A
COLUMN: 210 | CATEGORY: 'Institute for Health Metrics and Evaluation (2010/11)' | VARIABLE: 'Female  sufficient activity' | UNITS: '(%)'' | COVERAGE: '99.5%',0.05323310992677533,0.0006174751778931876,0.0007940106321938949,3.740702626505239e-5,0.00017577858322555094,0.0007699089516852649,A
COLUMN: 691 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'SPL_THEME3' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.03606239203565699,0.0014779718511095808,0.0008802753775471207,0.001793125706028046,5.9465513461145584e-18,0.005429113649137263,B
COLUMN: 664 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'MP_MINRTY' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0013905823256730194,5.27310463068562e-18,5.811848520398924e-18,7.58868605604587e-18,7.687180831396497e-5,4.619526777547847e-6,A
COLUMN: 370 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'harmUSOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.07535935645014862,0.0001065988220933709,0.00035227694744228814,0.0002436358375109254,0.001286821790402121,0.0014031700744894502,A
COLUMN: 653 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'EP_NOHSDP' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.01442496823319324,6.45908969518876e-5,4.267048784414179e-5,0.0005812296595807961,0.0009451753567199601,0.001884443633132994,B
COLUMN: 692 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'RPL_THEME3' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0355721897653975,0.0015673674133342376,0.0009075156276495809,0.0019518072161745924,5.9465513461145584e-18,0.005811602624581045,B
COLUMN: 100 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Popn: Age 55-64' | UNITS: '(count)'' | COVERAGE: '100.0%',0.04238252885332109,0.000440899742324719,0.00028635264704037654,4.0727742829751925e-5,0.0011879768933863435,0.0009853316780480807,A
COLUMN: 633 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'E_MINRTY' | UNITS: 'Rate'' | COVERAGE: '100.0%',8.291394945104628e-5,8.363214478726094e-5,4.990095952864211e-9,7.58868605604587e-18,5.9465513461145584e-18,0.0001087292158687098,F
COLUMN: 116 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Average family size' | UNITS: '(count)'' | COVERAGE: '100.0%',0.03418199695188002,0.0009010903388384937,0.00041956437076246146,0.0006386802302186079,0.00020983925958907167,0.0023110439984992907,A
"COLUMN: 536 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: '% Change in Mortality Rate, 1980-2014 Lip & oral cavity cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.05287898697436186,0.0006466082267284603,0.000880638602853129,0.0005198031659384867,0.0021793574873017673,0.003321703144258139,A
COLUMN: 624 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'M_NOHSDP' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.003382672587387037,0.0004526583319704506,5.802420539217913e-5,7.58868605604587e-18,5.9465513461145584e-18,0.0006357307173297667,B
COLUMN: 212 | CATEGORY: 'Institute for Health Metrics and Evaluation (2010/11)' | VARIABLE: 'Female obesity' | UNITS: '(%)'' | COVERAGE: '99.5%',0.04691355701499807,0.000832974794453164,6.00398413986322e-5,0.0006239634282631489,0.001502774609338353,0.0035727019811585986,B
COLUMN: 119 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Owner-occupied housing' | UNITS: '(count)'' | COVERAGE: '100.0%',0.06862115195205466,0.00079650520620259,0.0002166045419766312,0.00019902038746244925,0.0016604017151655305,0.0018403143571746655,A
"COLUMN: 550 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: '% Change in Mortality Rate, 1980-2014 Gallbladder & biliary tract ' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.053966089393395575,0.001061520430682377,0.0008274996006385169,0.00048264155294769047,0.0008976800152475973,0.0036055041274147925,A
COLUMN: 109 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Household (one male)' | UNITS: '(count)'' | COVERAGE: '100.0%',0.01775862000268389,0.00016371763136215686,6.242761885639625e-5,1.439212680279722e-5,0.0004998334920206799,0.000333431217377933,A
COLUMN: 214 | CATEGORY: 'Institute for Health Metrics and Evaluation (2010/11)' | VARIABLE: 'Sufficient activity' | UNITS: '(%)'' | COVERAGE: '99.5%',0.051666384293636236,0.0007147792603976511,0.0007567491179494227,7.505025828363362e-7,8.899932148060424e-5,0.0008383689024340971,A
COLUMN: 666 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'MP_LIMENG' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0012058955124807935,5.27310463068562e-18,5.811848520398924e-18,3.0904449985150264e-5,9.666475787262553e-5,2.1598620638134604e-5,A
"COLUMN: 879 | CATEGORY: 'Hypertension' | VARIABLE: 'Total, Female, 2009' | UNITS: 'Rate'' | COVERAGE: '99.6%'",0.03680407227178396,0.0009576792546496939,5.811848520398924e-18,0.00042132359351717977,0.0010176018433409816,0.0031203714186178524,B
COLUMN: 618 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'M_POV' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.010061184094318101,0.0005313818695952902,0.00011960328516440882,7.58868605604587e-18,5.9465513461145584e-18,0.0009002807537747211,B
"COLUMN: 556 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: '% Change in Mortality Rate, 1980-2014 Tracheal, bronchus, & lung ' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.045730958813315785,0.0002997619801099065,0.004087603099605287,0.00025157618326749107,0.003459830424968531,0.0028254379007676095,A
"COLUMN: 526 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Males Awareness' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.04611852879522489,0.0014464411631691732,0.00015292721456958041,0.0003690273735389867,0.00028010017725947346,0.003659157947187342,B
"COLUMN: 608 | CATEGORY: 'IHME Drug and Alcohol Mortality and Injury' | VARIABLE: 'Mortality Rate, 2014* Interpersonal violence' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.007114359508554444,0.000499471440814694,5.811848520398924e-18,4.687512482996281e-5,5.9465513461145584e-18,0.001751881554723283,B
COLUMN: 623 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'E_NOHSDP' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0001725723891832664,7.827409166063137e-5,4.2452592516756785e-6,7.58868605604587e-18,5.9465513461145584e-18,0.00010375797476657104,B
COLUMN: 105 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Median age (male)' | UNITS: '(years)'' | COVERAGE: '100.0%',0.04855310589911586,0.00032433609911970186,0.00040459305348713136,7.780796615452389e-6,0.0014900541706390855,0.0007990079547538228,A
COLUMN: 723 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'M_UNINSUR' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.003117496120334045,0.00035270682683313987,7.870956608945288e-5,7.58868605604587e-18,5.9465513461145584e-18,0.0006729695563449508,B
"COLUMN: 487 | CATEGORY: 'IHME Cardiovascular Mortalityt Rates' | VARIABLE: 'Mortality Rate, 2014* Hemorrhagic stroke' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.02605550255241165,0.0006597354572392137,5.811848520398924e-18,0.0002200922452909145,0.0005522171418565017,0.0024409057620986595,B
COLUMN: 793 | CATEGORY: 'Incarceration Trends' | VARIABLE: 'black_jail_pop_rate' | UNITS: 'Total Population'' | COVERAGE: '94.3%',9.375347875378761e-5,5.27310463068562e-18,5.811848520398924e-18,7.58868605604587e-18,3.4463674856342187e-6,1.3773383359468441e-9,A
COLUMN: 107 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'House-holds' | UNITS: '(count)'' | COVERAGE: '100.0%',0.03741290248180181,0.0005370923417554504,0.0001978967273954287,3.84848197772315e-5,0.0008080815641307061,0.0009285351397312776,A
COLUMN: 674 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'MP_NOVEH' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.002326368073398549,5.27310463068562e-18,5.811848520398924e-18,2.7194435946491198e-5,0.00023852505862578943,8.719727225009828e-5,A
COLUMN: 811 | CATEGORY: 'US Polciy Database' | VARIABLE: 'FM_ALL Mandate face mask use by all individuals in public spaces public_masks start date' | UNITS: 'Date'' | COVERAGE: '23.1%',2.1875712288716397e-17,5.27310463068562e-18,5.811848520398924e-18,7.58868605604587e-18,5.9465513461145584e-18,4.740943973314567e-18,C
COLUMN: 371 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'personal' | UNITS: '%'' | COVERAGE: '100.0%',0.021497374706715533,0.0012596301212771193,0.0004987722628531183,0.0006202991176020044,1.9220076012621062e-6,0.0024300749846411967,B
COLUMN: 368 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'devharmOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.07087833339107008,5.27310463068562e-18,0.0001505612281158341,0.00019692266699093182,0.0014135636058379137,0.0013114068786941253,A
COLUMN: 217 | CATEGORY: 'CDC WONDER' | VARIABLE: 'Homicide' | UNITS: ''' | COVERAGE: '44.7%',0.006097690434710264,0.00024399045219624315,5.811848520398924e-18,0.00010797718452546156,0.0006626877619015986,0.0013978461535707337,B
