Name,S1,S2,S3,S4,S5
AL Jefferson,72.221664,1.1858109e-11,12.450603,97.31546,64.96077
AL Lamar,1.5751833e-14,49.258236,3.3077986,139.22557,52.002403
AL Lauderdale,8.950829,32.785572,4.798777,81.36041,105.00964
AL Lawrence,9.067516e-11,37.95648,0.33649397,122.10221,78.94481
AL Lee,53.922745,9.305591,15.159804,77.017914,77.96002
AL Limestone,13.361641,64.23444,3.4438233,77.535835,69.14567
AL Lowndes,24.155,0.053971168,104.61832,173.93977,0.009195401
AL Macon,61.004654,2.3641555e-14,32.11592,169.21219,6.7782664
AL Madison,55.766678,18.564451,3.2986238,50.948048,96.27759
AL Marengo,28.359625,2.195241,35.32325,151.51605,39.126583
AL Marion,1.5751833e-14,50.007465,23.66141,135.21446,48.476955
AL Marshall,13.169434,52.862144,14.989146,118.47743,52.511105
AL Mobile,43.73049,6.64571e-5,19.502815,107.53196,77.782524
AL Monroe,6.619474,11.6646805,14.562769,148.38864,67.01993
AL Montgomery,78.47094,1.4345095e-8,27.615631,116.15794,31.379646
AL Morgan,19.285727,43.06506,5.1098886,100.75492,73.37043
AL Perry,41.13457,1.363091e-7,30.972786,208.47386,6.3289113
AL Pickens,16.959148,18.724266,20.940903,145.47482,53.72317
AL Pike,35.52598,6.1345863,11.622719,131.03996,64.9529
AL Randolph,1.5159976e-11,36.70354,20.477428,126.297424,64.93084
AL Russell,44.82817,1.1994388e-5,3.7143583,145.09013,50.677208
AL St Clair,0.16831817,44.691315,4.9900017,91.81049,89.81112
AL Shelby,31.016703,66.3441,7.8028083,19.490881,82.54172
AL Sumter,41.619358,3.9930173e-6,58.29537,170.96312,3.029035
AL Talladega,17.145111,0.01131489,6.368912,136.80096,85.67852
AL Tallapoosa,1.2214922e-10,27.447344,70.13249,114.704285,59.743164
AL Tuscaloosa,48.505898,0.0025696,12.614328,87.79938,87.56081
AL Walker,1.5751833e-14,15.472719,23.353132,158.54677,70.53365
AL Washington,1.5751833e-14,41.765293,25.97067,151.3909,32.53968
AL Wilcox,26.020378,0.25556454,58.258064,193.53644,4.796578
AL Winston,1.5751833e-14,45.117065,10.258332,142.85971,57.270706
AK Fairbanks North Star,102.95286,48.60194,1.6431341,50.354366,6.505506
AK Denali,122.14895,66.50175,9.985303e-15,20.587883,0.0007069171
AK Yukon-Koyukuk,103.129875,40.17448,4.233748,70.86301,19.586752
AK Southeast Fairbanks,91.91481,36.344242,9.985303e-15,107.45775,14.925825
AK Valdez-Cordova,86.343864,59.055023,9.985303e-15,50.657455,34.81898
AK Matanuska-Susitna,61.615772,66.301056,0.38280898,41.76696,49.32026
AK Anchorage,106.76958,15.132338,0.9825939,86.7685,30.147142
AK Kenai Peninsula,66.76714,52.646214,1.5629008,15.770828,77.55228
AK Kodiak Island,72.31204,78.69603,9.985303e-15,10.558661,55.76238
AK Yakutat,76.846634,57.785477,9.985303e-15,49.885357,32.514366
AK Juneau,83.5066,47.609463,2.8267467,3.3019466,82.46786
AK Hoonah-Angoon,68.48853,39.066036,9.985303e-15,44.740894,71.03323
AK Skagway,80.715805,37.195305,9.985303e-15,23.10378,87.0922
AK Haines,88.104836,55.370853,9.985303e-15,47.80815,30.464067
AK Prince of Wales-Hyder,108.410095,12.820757,9.985303e-15,139.08347,8.3097024e-5
AK Petersburg,87.55021,53.448555,19.50539,89.219734,1.0658872
AK Sitka,77.2227,37.251373,9.985303e-15,23.583107,83.979706
AK Ketchikan Gateway,98.27216,20.64842,9.985303e-15,105.94995,29.3297
AK Wrangell,93.16134,29.12527,9.985303e-15,89.72644,22.76026
AK Aleutians East,107.27149,11.965626,9.985303e-15,123.537384,0.020846842
AK Dillingham,84.614586,29.52182,9.985303e-15,88.4694,37.03677
AK Aleutians West,86.04215,22.666973,9.985303e-15,67.796814,44.191803
AK Lake and Peninsula,80.71857,39.895058,9.985303e-15,70.674835,29.876204
AK Bristol Bay,64.88259,79.11614,9.985303e-15,29.468538,47.995403
AK Bethel,95.344376,23.158667,9.985303e-15,82.73269,24.853075
AK Kusilvak,85.24376,3.9614692,9.985303e-15,96.025375,41.48928
AK Nome,78.59631,32.39493,9.985303e-15,92.90921,32.89815
AK Northwest Arctic,112.722946,23.563053,9.985303e-15,94.820786,2.8712033e-10
AK North Slope,105.02602,20.977509,9.985303e-15,104.38682,0.0014965738
AZ Apache,88.759476,1.4258311,49.960724,133.89717,2.6481843e-14
AZ Cochise,68.40198,35.228252,7.0932045,63.873455,58.756508
AZ Coconino,104.08847,27.977089,23.996105,38.06205,36.163227
AZ Gila,36.88329,60.65954,10.993603,95.31946,43.93252
AZ Graham,63.605595,43.595055,6.215838,93.50054,28.254864
AZ Greenlee,51.808315,63.571693,4.500521,74.70518,30.092726
AZ La Paz,42.671276,62.826004,16.706291,107.46595,12.384346
AZ Maricopa,139.91696,10.535584,11.63634,33.594597,50.674774
AZ Mohave,28.840929,45.691406,14.906087,99.12801,60.459484
AZ Navajo,78.4146,25.227991,46.58958,113.901924,0.3391594
AZ Pima,113.36971,0.5003109,11.573238,41.37314,67.25257
AZ Pinal,74.00267,23.964308,8.258602,57.51902,59.24869
AZ Santa Cruz,113.996826,16.806454,41.926327,72.57545,1.1356403e-6
AZ Yavapai,42.449963,69.695366,5.0112844,31.506813,76.144806
AZ Yuma,103.51526,20.068676,32.607113,89.180664,0.0011557407
AR Arkansas,16.31963,43.391495,1.8368316,141.45471,49.108288
AR Ashley,10.427767,52.069122,6.6694303,138.83466,42.30973
AR Baxter,1.5751833e-14,76.56722,9.985303e-15,62.598175,90.31817
AR Benton,51.42378,74.02331,3.907685,40.186424,53.06871
AR Boone,1.5751833e-14,66.24393,0.28129062,76.91526,85.311295
AR Bradley,28.54881,34.783855,11.384609,150.61975,31.579082
AR Calhoun,1.5751833e-14,54.238895,9.985303e-15,136.63173,48.846603
AR Carroll,25.773376,73.98638,4.964479,89.16684,42.71386
AR Chicot,46.968483,4.5777507,34.791767,182.97226,11.901015
AR Clark,37.570282,30.800247,0.026297366,113.750244,56.36501
AR Clay,1.5751833e-14,47.67607,6.8954887,124.51169,70.800606
AR Cleburne,1.5751833e-14,85.57683,8.020903,77.94043,61.56366
AR Cleveland,1.5751833e-14,73.219734,5.207501,111.58979,45.817616
AR Columbia,19.81686,33.471375,10.286879,130.173,57.635082
AR Conway,12.055533,54.515553,5.1324644,106.77126,62.717197
AR Craighead,37.026367,32.146915,2.1877992,105.53848,61.721207
AR Crawford,6.474314,61.22602,0.7694773,102.197426,67.05429
AR Crittenden,64.732445,5.7533613e-9,19.911877,167.5556,15.46748
AR Cross,1.6608436,35.71159,6.1987133,135.87929,70.48168
AR Dallas,28.133343,23.503792,0.39998823,166.55003,37.918392
AR Desha,37.175003,19.341032,7.0293727,167.42604,23.03741
AR Drew,21.922745,31.552303,5.3006887,124.879745,57.738197
AR Faulkner,35.084167,45.019844,1.1230904,62.155777,79.88937
AR Franklin,1.7745982e-12,59.370556,0.7642447,106.41073,72.456375
AR Fulton,1.5751833e-14,84.47896,9.985303e-15,109.095985,45.514526
AR Garland,25.465343,34.066692,2.1148229,100.34621,86.21633
AR Grant,7.63473e-14,61.08115,9.985303e-15,82.97588,89.39727
AR Greene,9.163133e-7,49.263504,0.34445348,110.27853,81.88316
AR Hempstead,30.501932,34.66404,3.5629516,150.92117,30.746422
AR Hot Spring,0.20343855,62.671165,16.086176,124.53224,51.059547
AR Howard,27.805868,42.87998,8.055991,143.81157,28.84615
AR Independence,8.023371,61.497272,9.985303e-15,109.00113,57.251293
AR Izard,1.5751833e-14,77.56607,1.7143583,104.16076,58.098007
AR Jackson,2.119612,33.56263,0.9226437,152.09488,62.956066
AR Jefferson,57.56717,6.173837e-8,27.472034,146.78069,32.899788
AR Johnson,24.739525,60.6442,2.0513692,115.21746,33.52865
AR Lafayette,4.9712577,42.59765,12.579781,146.86723,47.218197
AR Lawrence,1.5751833e-14,52.956314,21.20998,110.70183,66.625656
AR Lee,27.403452,1.3249507e-6,90.77125,168.59337,7.2876797
AR Lincoln,1.5751833e-14,27.358751,106.77322,132.31276,24.521986
AR Little River,1.5751833e-14,58.430267,13.623453,122.381836,55.6652
AR Logan,8.19878e-7,57.77242,9.985303e-15,118.5093,67.22735
AR Lonoke,9.19137,62.243816,0.37223628,77.034615,76.40992
AR Madison,3.3676295,72.137566,4.0119624,99.722275,56.60261
AR Marion,1.5751833e-14,72.978966,9.985303e-15,96.531746,71.68329
AR Miller,18.571493,19.006945,2.9800448,135.191,70.91588
AR Mississippi,46.52002,1.7176023,8.292505,174.84396,31.893549
AR Monroe,28.544876,13.113305,9.985303e-15,176.61038,38.487934
AR Montgomery,1.5751833e-14,93.374596,9.985303e-15,114.77934,33.763313
AR Nevada,9.774243,39.11096,31.952177,151.56276,32.169765
AR Newton,1.5751833e-14,89.04315,15.314749,92.59726,39.94346
AR Ouachita,18.967196,14.921831,1.0624218,143.70532,72.9146
AR Perry,5.2632865e-10,56.724255,9.985303e-15,104.011024,75.266266
AR Phillips,58.27075,6.0967324e-8,12.6195,198.04692,1.2632567
AR Pike,2.854344e-10,86.1389,1.0652629,119.50832,36.886784
AR Poinsett,10.194972,18.758574,6.519671,163.59674,60.29844
AR Polk,11.885443,66.59906,9.985303e-15,126.54828,40.24817
AR Pope,19.191742,58.369705,4.126826,94.01855,61.439003
AR Prairie,8.6354657e-14,67.02716,9.985303e-15,113.65184,57.611755
AR Pulaski,87.4919,0.08892619,6.446875,96.463715,53.10734
AR Randolph,1.5751833e-14,73.52049,6.109514,108.342575,55.532425
AR Saline,31.544546,23.773903,0.78923213,131.88937,59.479115
AR Scott,15.252311,71.9502,9.985303e-15,82.067894,61.066414
AR Searcy,8.574201e-12,73.54214,9.985303e-15,123.50534,46.53306
AR Sebastian,9.61525,62.03816,2.714934,102.646545,63.72257
AR Sevier,37.900604,42.02386,32.130783,120.61289,23.753496
AR Sharp,30.5577,65.313065,6.220144,129.06372,20.565516
AR St Francis,18.211306,35.55116,25.771421,139.64726,37.191895
AR Stone,9.68213e-13,75.24229,1.4776806,109.30904,53.279984
AR Union,23.670918,36.913128,13.06328,134.22984,49.596172
AR Van Buren,1.5751833e-14,74.80759,4.2923093,103.872635,59.260002
AR Washington,73.90365,34.102665,7.8849096,62.75744,50.869255
AR White,10.045031,52.03792,0.6920428,94.56891,76.56816
AR Woodruff,11.17627,30.289106,9.985303e-15,147.39064,59.170765
AR Yell,31.038025,55.878048,27.25253,128.46289,20.44987
CA Alameda,176.76268,2.3641555e-14,3.0703206,6.271794,34.189922
CA Alpine,73.06875,51.175972,9.985303e-15,35.630524,67.56363
CA Amador,37.388752,57.308105,2.3872223,33.545654,92.04281
CA Butte,69.380394,0.018861946,0.4485711,39.770184,114.3574
CA Calaveras,33.17337,57.931664,0.26279077,17.166264,107.44838
CA Colusa,101.968124,19.023571,3.5833576,77.08273,27.949696
CA Contra Costa,147.38185,1.7863914e-6,2.56315,3.2419193,66.01709
CA Del Norte,61.644485,1.3621438,9.985303e-15,83.63054,91.28899
CA El Dorado,60.26069,25.094263,0.033082474,2.3587123e-14,117.22931
CA Fresno,143.35744,0.054134127,2.8936353,96.896965,2.2625246
CA Glenn,66.60787,32.70208,11.406859,76.20331,47.605785
CA Humboldt,73.5585,0.00012082771,0.6949515,37.322693,115.52058
CA Imperial,135.29033,2.3641555e-14,36.863464,81.65635,3.4286243e-13
CA Inyo,55.11086,37.732925,8.352768,33.16686,85.37144
CA Kern,121.97842,0.007496602,4.6109595,96.62513,23.987541
CA Kings,120.85138,2.2053447,12.4242935,87.22854,20.72607
CA Lake,59.82638,0.00045822974,0.15195346,76.300644,100.84288
CA Lassen,42.868183,33.350693,9.985303e-15,66.21303,78.79629
CA Los Angeles,207.21198,2.3641555e-14,11.084109,38.09609,7.4328317e-9
CA Madera,112.496124,2.3274133,3.717194,85.4787,33.54736
CA Marin,131.69127,10.613278,8.34292,2.3587123e-14,54.76321
CA Mariposa,43.17152,55.825912,2.622959,26.248852,89.338844
CA Mendocino,88.88866,0.13490869,1.4132038,55.030388,85.048
CA Merced,135.10638,0.00407706,3.9156528,103.45694,1.9388196
CA Modoc,37.659615,59.63215,9.985303e-15,50.828247,79.261505
CA Mono,90.81505,44.334347,5.0330124,2.0763965,61.60797
CA Monterey,161.67973,4.9577713,1.4012688,54.167637,1.8820804
CA Napa,112.973236,6.2561197,1.8612256,4.844215,93.21898
CA Nevada,55.37813,46.69657,0.41634026,1.003962e-6,102.68354
CA Orange,153.08957,5.602437,4.578229,2.3715267,59.891808
CA Placer,74.97192,27.59222,1.0893785,2.3587123e-14,93.760086
CA Plumas,30.604738,55.01452,9.985303e-15,20.690237,115.39011
CA Riverside,139.93437,1.2925616e-7,7.816067,41.12442,45.507843
CA Sacramento,135.88051,1.1004665e-13,2.0573816,34.018272,60.48416
CA San Benito,126.49583,11.490209,2.1617212,28.284185,49.139645
CA San Bernardino,146.57854,9.992564e-8,5.505917,69.99876,20.952333
CA San Diego,150.21724,0.013093792,3.805203,6.970397,65.168465
CA San Francisco,175.53926,1.859522e-10,2.3878996,0.39341304,39.051823
CA San Joaquin,132.06902,1.4355649e-6,5.5463657,73.90314,29.176561
CA San Luis Obispo,91.712776,19.425144,0.69288504,0.037743554,96.3986
CA San Mateo,159.73167,0.07618209,4.518519,2.3587123e-14,45.55247
CA Santa Barbara,146.07587,0.27652404,4.1276627,16.115772,52.791245
CA Santa Clara,167.91753,0.99850875,2.7330575,5.415408e-5,42.6221
CA Santa Cruz,135.32785,0.0018814234,0.31046617,4.555966,73.419426
CA Shasta,41.865925,4.070257,0.9139376,44.768993,139.19576
CA Sierra,27.11397,76.04858,9.985303e-15,5.3861475,105.36462
CA Siskiyou,44.3904,15.485275,9.985303e-15,45.321053,123.031494
CA Solano,119.947586,7.210966e-8,2.405187,26.796095,71.98425
CA Sonoma,116.3062,0.68160945,1.6658096,1.4503766,91.42412
CA Stanislaus,116.5169,0.0008224319,6.364817,68.34677,48.070274
CA Sutter,91.98721,7.2156425,1.2917963,65.745155,58.23798
CA Tehama,52.021336,13.67412,0.26843584,72.36176,95.1846
CA Trinity,36.305813,42.87038,9.985303e-15,55.677517,95.70172
CA Tulare,119.35865,0.072904535,10.755725,94.157906,18.205667
CA Tuolumne,36.479446,45.63876,0.32513982,21.38347,115.842865
CA Ventura,124.56003,3.6378553,2.372662,6.468501,75.85667
CA Yolo,134.72682,7.514066e-5,5.1420336,11.264034,61.442894
CA Yuba,84.28699,0.31785762,0.7711044,84.79578,66.3126
CO Adams,113.68134,27.163324,10.889657,28.790169,39.627594
CO Alamosa,70.939415,51.199223,13.947337,70.50801,24.26093
CO Arapahoe,94.303085,40.95901,18.889498,3.1932757e-7,61.73741
CO Archuleta,41.82923,124.78016,9.985303e-15,3.3926756,28.769073
CO Baca,4.80494,131.77028,7.219249e-8,56.0026,35.972794
CO Bent,32.569565,63.151035,9.985303e-15,103.84171,33.180424
CO Boulder,105.15419,26.2862,7.651368,2.3587123e-14,65.763596
CO Broomfield,78.655075,53.066517,14.147224,2.3587123e-14,60.0103
CO Chaffee,18.915344,101.69255,41.49675,5.4338325e-5,56.920887
CO Cheyenne,10.519161,159.05305,9.985303e-15,26.55546,22.509495
CO Clear Creek,48.740517,92.82135,4.892263,2.3587123e-14,51.21743
CO Conejos,67.52738,74.59687,9.985303e-15,77.805405,0.0033648468
CO Costilla,76.862816,57.243984,0.024550902,101.038635,1.3832769e-9
CO Crowley,25.3102,81.55669,13.240061,96.49189,18.794956
CO Custer,15.3405075,135.67914,9.985303e-15,12.355675,44.862465
CO Delta,17.73392,105.07412,1.4297516,39.931717,57.801807
CO Denver,129.4822,1.1061199,19.892963,16.830137,59.89426
CO Dolores,0.43212253,147.15147,9.985303e-15,31.936546,38.47403
CO Douglas,79.88976,103.3506,4.073969,2.3587123e-14,0.038292933
CO Eagle,113.575676,70.21988,9.936592,2.3587123e-14,6.999637e-14
CO El Paso,37.657063,74.20672,6.218466,6.703411e-7,76.13355
CO Elbert,62.40064,89.9749,2.5484571,1.188287,57.916176
CO Fremont,21.186352,59.768063,9.985303e-15,60.88445,81.90153
CO Garfield,85.92486,79.055405,2.062007,13.196279,26.77565
CO Gilpin,39.431458,93.58794,9.985303e-15,2.3587123e-14,66.00885
CO Grand,59.514534,104.91467,0.81717783,2.3587123e-14,29.466257
CO Gunnison,71.07725,76.296555,18.288656,2.3587123e-14,31.847113
CO Hinsdale,21.481308,143.61569,9.985303e-15,10.918904,17.232212
CO Huerfano,44.528587,82.30482,2.202825,64.58629,35.171593
CO Jackson,23.779505,146.81973,9.985303e-15,8.9465,24.898203
CO Jefferson,70.77866,45.980007,11.081977,2.3587123e-14,78.76499
CO Kiowa,1.5751833e-14,166.92949,9.985303e-15,28.063597,26.804098
CO Kit Carson,16.137907,119.334465,15.873037,50.135693,23.645882
CO La Plata,68.09696,68.26606,0.6122861,14.328321,54.47985
CO Lake,74.201225,77.37758,9.985303e-15,1.6218826,37.301453
CO Larimer,79.877495,51.227837,2.475256,2.3587123e-14,62.70582
CO Las Animas,46.78314,57.344227,9.985303e-15,66.64412,51.22434
CO Lincoln,29.725512,101.31509,9.985303e-15,50.2815,33.154415
CO Logan,22.74009,100.995834,23.819284,43.883835,43.07248
CO Mesa,39.965977,66.36342,0.04439253,26.010712,82.68334
CO Mineral,25.982437,147.33505,5.2820044,1.7956265,24.437784
CO Moffat,22.035627,109.216034,0.9439993,46.36588,36.64262
CO Montezuma,28.561428,105.71575,4.080658,40.627678,37.42114
CO Montrose,27.831905,99.55187,10.673465,33.328766,46.06853
CO Morgan,39.55161,81.10413,59.117657,48.06712,18.568697
CO Otero,40.344006,63.12555,4.604173,91.54056,36.40113
CO Ouray,42.69974,111.75632,10.1724615,2.3587123e-14,31.384016
CO Park,15.718735,103.45313,0.9135163,2.3587123e-14,72.31502
CO Phillips,32.6915,146.80463,9.985303e-15,19.86758,16.87541
CO Pitkin,105.62913,78.58399,6.2735004,2.3587123e-14,2.6481843e-14
CO Prowers,39.69869,82.224594,9.985303e-15,77.88977,24.376272
CO Pueblo,62.8495,13.3896675,4.4717345,62.81227,85.40057
CO Rio Blanco,24.150072,136.79474,9.985303e-15,4.7442193,37.08774
CO Rio Grande,58.424305,74.589165,4.082143,78.854805,10.120708
CO Routt,77.00055,84.75623,8.7116585,2.3587123e-14,21.040646
CO Saguache,68.89856,66.58732,15.765205,75.956085,0.041601326
CO San Juan,55.111023,123.71824,9.985303e-15,4.1075664,29.019022
CO San Miguel,87.49034,83.42068,9.985303e-15,2.3587123e-14,16.112572
CO Sedgwick,12.091244,138.10048,3.257129,43.33377,28.531643
CO Summit,109.46355,76.4646,4.479357,2.3587123e-14,8.853751e-9
CO Teller,23.138376,120.03295,3.1550603,3.2369912e-11,60.454067
CO Washington,7.740267,142.70993,2.1924245,32.578186,31.812365
CO Weld,60.46115,76.51706,16.275124,10.565787,46.63366
CO Yuma,42.940556,128.70212,9.985303e-15,34.799953,11.659011
CT Tolland,94.78161,0.0010093201,15.931999,2.3587123e-14,109.82713
CT New Haven,89.74635,2.3641555e-14,47.087677,8.5300524e-11,108.50584
CT Windham,40.95031,0.50194246,7.04623,2.3587123e-14,161.56013
CT Hartford,54.165928,3.14233e-10,55.334026,2.3587123e-14,124.71459
CT Litchfield,66.37283,0.003012313,29.8235,2.3587123e-14,139.99983
CT Fairfield,77.27238,3.2213839e-12,57.95265,2.3587123e-14,107.42001
CT New London,63.776688,0.0008078607,14.748029,2.3587123e-14,136.65195
CT Middlesex,43.683365,2.0146558e-8,37.058155,2.3587123e-14,154.8558
DE New Castle,66.96565,1.3427153,22.665493,37.57915,114.02727
DE Kent,63.912003,19.68866,24.25771,19.78136,103.81551
DE Sussex,31.560318,60.533283,37.391975,28.45063,83.07636
DC DC,169.14487,2.3641555e-14,35.437656,39.77804,0.001589781
FL Alachua,109.62414,9.227998,2.7621555,44.644196,51.939148
FL Baker,12.4620285,79.702385,7.188849,131.92741,13.071813
FL Bay,53.09162,48.521317,4.5726123,94.35023,38.44218
FL Bradford,20.074617,48.143818,5.198121,141.40147,33.833794
FL Brevard,62.94533,21.868885,3.5537002,45.9194,94.025276
FL Broward,147.10132,4.518876,14.189831,53.20617,21.763369
FL Calhoun,12.760264,72.03005,17.428432,149.24814,0.8678707
FL Charlotte,27.080257,70.74989,13.667604,38.334953,80.36869
FL Citrus,16.982395,59.17819,4.738633,77.66,79.56908
FL Clay,41.74546,59.96721,7.6383495,53.977634,62.627605
FL Collier,95.328514,94.41037,10.476501,22.82845,0.06731911
FL Columbia,26.569126,54.514153,10.460497,135.07211,25.38749
FL Desoto,68.52475,26.329361,16.61844,136.25401,3.4077382e-6
FL Dixie,17.361364,61.857105,7.3762875,162.18405,11.098015
FL Duval,101.193504,4.317451,5.5624003,86.68176,44.845028
FL Escambia,64.97487,24.766947,12.488391,79.584694,55.176987
FL Flagler,38.56098,75.58368,2.498064,38.63828,65.145004
FL Franklin,34.00297,81.50088,3.311471,125.24285,1.2070919
FL Gadsden,79.05162,0.0006029141,18.623829,165.73718,1.7328655e-9
FL Gilchrist,12.5248575,82.589745,5.5259266,117.392624,21.927698
FL Glades,45.93824,64.82397,10.9182005,122.27184,1.5204656e-13
FL Gulf,19.08055,88.30411,12.641837,119.00328,5.216349
FL Hamilton,35.80016,31.341045,21.662579,177.64366,1.3507768e-5
FL Hardee,67.96238,20.66614,8.2317095,148.04793,8.827975e-13
FL Hendry,99.61468,0.004125803,29.758692,132.14613,2.6481843e-14
FL Hernando,25.875675,64.55127,3.607121,75.02352,64.69278
FL Highlands,40.42511,82.77153,7.1420927,100.72682,5.4281516
FL Hillsborough,120.622765,4.9465456,6.377672,66.29197,35.785744
FL Holmes,4.498886,82.30374,2.0427084,158.3819,3.5261476
FL Indian River,48.127407,77.137764,7.9847727,42.72094,51.419384
FL Jackson,24.601177,62.49638,23.573784,144.16649,1.6612256
FL Jefferson,40.556744,56.613586,16.62475,125.41903,3.2645633
FL Lafayette,27.710794,62.909218,28.161036,153.90837,2.6481843e-14
FL Lake,54.956882,61.981674,4.0572796,62.83221,45.812145
FL Lee,84.91699,64.77376,10.470545,47.792038,22.520882
FL Leon,113.009995,20.600716,2.2749639,46.737106,38.845165
FL Levy,22.722109,61.50513,1.7802209,125.89699,29.509703
FL Liberty,20.75928,66.60333,37.39432,137.30273,0.00013513597
FL Madison,40.73924,40.432854,21.76748,159.19868,0.013769602
FL Manatee,69.24024,61.78837,14.458542,47.07451,39.344246
FL Marion,47.77154,53.316917,4.7733984,89.51985,41.3757
FL Martin,54.693684,89.703606,14.072613,23.84648,46.817295
FL Miami-Dade,166.74956,2.3641555e-14,24.250439,59.925632,2.6481843e-14
FL Monroe,101.77055,62.02717,4.2661,41.16037,20.283344
FL Nassau,23.4062,72.2884,3.1635451,51.521408,77.272964
FL Okaloosa,56.904293,69.3555,3.9031117,51.607544,43.888058
FL Okeechobee,56.94094,44.066795,3.1438756,144.24925,9.5931195e-5
FL Orange,137.8057,11.501724,4.5075254,67.603775,12.906541
FL Osceola,120.84622,9.36552,5.647459,96.9479,0.3813077
FL Palm Beach,121.303505,13.2389965,16.86588,30.269655,54.58741
FL Pasco,58.996746,12.120478,3.8359244,62.929306,97.35082
FL Pinellas,84.962234,0.40974405,11.472981,45.039646,98.38816
FL Polk,80.803444,10.937479,8.907073,96.70304,43.30868
FL Putnam,31.644768,32.74045,7.5741043,145.43881,31.726978
FL Santa Rosa,37.8216,92.488075,6.107784,16.227903,52.415676
FL Sarasota,65.06055,43.566013,9.20953,45.395626,71.842094
FL Seminole,58.21721,42.204998,5.719688,38.723267,77.64953
FL St. Johns,58.396976,78.2585,2.7437768,10.507748,67.655365
FL St. Lucie,80.40416,33.61361,12.261919,39.864693,53.67557
FL Sumter,25.636034,80.8699,8.050043,35.028526,69.01566
FL Suwannee,22.937128,70.00806,30.016142,137.32259,3.5426602
FL Taylor,29.897894,60.986603,5.39946,159.18275,0.017162468
FL Union,20.95294,47.03827,8.071752,174.77747,2.3684924
FL Volusia,63.28587,13.21509,5.730659,64.394615,89.2925
FL Wakulla,22.522366,67.30952,3.487519,104.97637,35.771038
FL Walton,38.571827,77.9189,5.8064904,76.582794,34.727135
FL Washington,5.7519617,77.345604,17.38631,142.63667,10.342951
GA Appling,0.0019127392,76.977684,48.218105,146.69005,0.001364212
GA Atkinson,35.930935,39.78838,23.49565,161.5379,5.694133e-11
GA Bacon,7.581045e-5,84.978935,30.936125,148.56705,0.032273207
GA Baker,0.12626405,73.06821,55.978783,127.27757,0.0016458238
GA Baldwin,36.537937,34.76851,44.05202,118.39501,21.785423
GA Banks,8.423531e-8,99.52995,10.635716,107.71567,19.052757
GA Barrow,26.884007,83.90756,16.747726,72.860435,30.012966
GA Bartow,19.87762,74.09912,22.113285,84.24797,38.477547
GA Ben Hill,22.46081,46.645046,21.00691,156.99432,8.3756075
GA Berrien,1.6571568,74.19228,9.751349,136.08664,22.807573
GA Bibb,78.03411,9.1742525,25.481375,139.17165,8.986586
GA Bleckley,1.4192774,74.49661,23.03537,120.380516,26.719912
GA Brantley,1.5751833e-14,75.89863,11.127662,126.99936,27.779478
GA Brooks,15.8981905,63.983173,47.77886,127.71189,0.27069867
GA Bryan,38.738106,90.633995,10.765923,62.694935,22.383018
