AK Hoonah-Angoon,0.3923701,0.408276,0.28752625,C
AK Skagway,0.036732167,0.6165177,0.34633258,B
AK Haines,0.13286105,0.48791987,0.42153394,B
AK Prince of Wales-Hyder,0.38745967,0.36372665,0.29480225,C
AK Petersburg,0.18678083,0.48186186,0.3404168,B
AK Sitka,0.123856865,0.58547604,0.27387077,B
AK Ketchikan Gateway,0.18049306,0.49432257,0.3448307,B
AK Wrangell,0.22494282,0.43893176,0.36004964,B
AK Aleutians East,0.27229625,0.42870864,0.2252851,B
AK Dillingham,0.5881793,0.3564816,0.19718562,C
AK Aleutians West,0.19038108,0.49440965,0.23594038,B
AK Lake and Peninsula,0.5503033,0.28093195,0.25679815,C
AK Bristol Bay,0.30773577,0.413148,0.4090792,B
AK Bethel,0.6662586,0.29313165,0.1364257,C
AK Kusilvak,0.9392686,0.15215361,0.10450671,C
AK Nome,0.6147849,0.3028496,0.20540114,C
AK Northwest Arctic,0.76100594,0.2699651,0.12391839,C
AK North Slope,0.3979097,0.36774772,0.22852594,C
AZ Apache,0.6983872,0.22366071,0.15571363,C
AZ Cochise,0.26397187,0.3187157,0.42133993,A
AZ Coconino,0.30060527,0.52037406,0.15674005,B
AZ Gila,0.31750795,0.21373467,0.52852315,A
AZ Graham,0.30443752,0.22607967,0.45910722,A
AZ Greenlee,0.2616771,0.25248572,0.4597059,A
AZ La Paz,0.4052504,0.12073936,0.5434304,A
AZ Maricopa,0.22140136,0.48091796,0.2989417,B
AZ Mohave,0.24104401,0.115868084,0.63854945,A
AZ Navajo,0.49702403,0.26683325,0.29039946,C
AZ Pima,0.30247542,0.56175953,0.13866693,B
AZ Pinal,0.24673101,0.35069972,0.36186847,B
AZ Santa Cruz,0.45511535,0.4834474,0.07072703,B
AZ Yavapai,0.12025895,0.3316779,0.5325204,A
AZ Yuma,0.44165367,0.32329065,0.25108692,C
AR Arkansas,0.45234722,0.1242617,0.5092883,C
AR Ashley,0.40578258,0.065471396,0.59891486,A
AR Baxter,0.1341519,0.13775598,0.7798329,A
AR Benton,0.10497316,0.34699726,0.52691007,A
AR Boone,0.17477798,0.095619544,0.76257634,A
AR Bradley,0.5631894,0.1056019,0.42239356,C
AR Calhoun,0.35519412,0.004183258,0.68228304,A
AR Carroll,0.28316244,0.17193663,0.6016983,A
AR Chicot,0.7176289,0.14285305,0.2424923,C
AR Clark,0.4098286,0.23694839,0.37757605,C
AR Clay,0.31603527,0.059259504,0.66948354,A
AR Cleburne,0.16166458,0.083432324,0.80255175,A
AR Cleveland,0.2151206,0.043861087,0.7649557,A
AR Columbia,0.41874012,0.13191669,0.4991411,C
AR Conway,0.33803123,0.16562282,0.559081,A
AR Craighead,0.29851827,0.22119047,0.48378864,A
AR Crawford,0.21359427,0.067364745,0.731188,A
AR Crittenden,0.71300244,0.216726,0.17381826,C
AR Cross,0.4046637,0.09250427,0.5610514,A
AR Dallas,0.54208916,0.12598535,0.38716468,C
AR Desha,0.68390566,0.09882327,0.3111157,C
AR Drew,0.43385372,0.16606358,0.4471768,C
AR Faulkner,0.20108183,0.2604099,0.5214465,A
AR Franklin,0.23442806,0.07507855,0.72192585,A
AR Fulton,0.21960075,0.018735468,0.81109154,A
AR Garland,0.32602406,0.21604288,0.5249484,A
AR Grant,0.15545152,0.12042005,0.7276446,A
AR Greene,0.22771649,0.056416187,0.73969936,A
AR Hempstead,0.5252167,0.090221174,0.44833994,C
AR Hot Spring,0.24691471,0.07427647,0.678167,A
AR Howard,0.45696747,0.13969582,0.43560782,C
AR Independence,0.27667168,0.07781746,0.6709961,A
AR Izard,0.2405159,0.04955318,0.7589035,A
AR Jackson,0.4539428,0.00076743145,0.5985918,A
AR Jefferson,0.6903136,0.23102306,0.16890272,C
AR Johnson,0.33151346,0.12309458,0.5546724,A
AR Lafayette,0.50828207,0.070889436,0.48752528,C
AR Lawrence,0.28823164,0.04182672,0.70752144,A
AR Lee,0.7591993,0.12484853,0.15667352,C
AR Lincoln,0.481824,0.08549289,0.42716685,C
AR Little River,0.3311758,0.053789046,0.65433294,A
AR Logan,0.25706688,0.053997774,0.73001784,A
AR Lonoke,0.15681082,0.13649164,0.6984387,A
AR Madison,0.26871598,0.10439128,0.64110386,A
AR Marion,0.22203809,0.048051253,0.78737277,A
AR Miller,0.42517048,0.105992526,0.53134084,C
AR Mississippi,0.6615072,0.12190437,0.30477628,C
AR Monroe,0.66345596,0.10607829,0.34340534,C
AR Montgomery,0.19894382,0.026737867,0.8201244,A
AR Nevada,0.48659807,0.03602316,0.5537226,C
AR Newton,0.23918249,0.0823512,0.7105585,A
AR Ouachita,0.5403252,0.13020274,0.41374242,C
AR Perry,0.23627853,0.13425241,0.64279985,A
AR Phillips,0.89124954,0.15932849,0.07020474,C
AR Pike,0.23680781,0.043075528,0.75861573,A
AR Poinsett,0.44900906,0.02555363,0.59165156,A
AR Polk,0.28699067,0.044081043,0.73618215,A
AR Pope,0.2071041,0.1545136,0.64427817,A
AR Prairie,0.29918024,0.052665293,0.68993264,A
AR Pulaski,0.4767886,0.43406734,0.17597924,C
AR Randolph,0.20589699,0.05875541,0.7689206,A
AR Saline,0.09116485,0.21022974,0.6659472,A
AR Scott,0.3157782,0.06943512,0.6521894,A
AR Searcy,0.26139054,0.052105606,0.7442501,A
AR Sebastian,0.31116197,0.22251128,0.49985334,A
AR Sevier,0.49276364,0.11158808,0.43320128,C
AR Sharp,0.27018717,0.064692795,0.72287387,A
AR St Francis,0.71434796,0.15777536,0.19604631,C
AR Stone,0.31338695,0.1127981,0.6420093,A
AR Union,0.43989736,0.11627331,0.53419733,C
AR Van Buren,0.23511851,0.059395324,0.76363856,A
AR Washington,0.24778233,0.38901,0.34473348,B
AR White,0.20991133,0.102526285,0.69669306,A
AR Woodruff,0.52562076,0.065607816,0.4864931,C
AR Yell,0.3487358,0.081928164,0.61279064,A
CA Alameda,0.1968773,0.81862664,1.8983646e-16,B
CA Alpine,0.31866154,0.5549316,0.21482533,B
CA Amador,0.089093804,0.35505402,0.55454516,A
CA Butte,0.22031099,0.44172773,0.3191896,B
CA Calaveras,0.07960318,0.396509,0.54584,A
CA Colusa,0.3472834,0.40851384,0.25805485,B
CA Contra Costa,0.17986967,0.7842723,0.035264164,B
CA Del Norte,0.3430595,0.30630204,0.35578236,C
CA El Dorado,0.010283887,0.52921087,0.4389832,B
CA Fresno,0.48781905,0.43778625,0.12698625,C
CA Glenn,0.31646708,0.28220427,0.39940014,C
CA Humboldt,0.27922487,0.522379,0.19182146,B
CA Imperial,0.57376003,0.4460947,0.019584758,C
CA Inyo,0.18930544,0.43890786,0.3631301,B
CA Kern,0.44626886,0.32740086,0.25828052,C
CA Kings,0.3801198,0.37627193,0.22163412,C
CA Lake,0.39380103,0.3677875,0.2797238,C
CA Lassen,0.21152548,0.213715,0.54856753,A
CA Los Angeles,0.32672638,0.6619879,0.028336423,B
CA Madera,0.43268993,0.3517074,0.2417819,C
CA Marin,0.04650874,0.9102515,0.06684231,B
CA Mariposa,0.1881957,0.4041278,0.43691155,B
CA Mendocino,0.3432753,0.49448338,0.1862421,B
CA Merced,0.48429412,0.4202963,0.1105095,C
CA Modoc,0.25947586,0.2794224,0.49319607,A
CA Mono,0.15935479,0.6062239,0.19674979,B
CA Monterey,0.3451936,0.6421077,0.012543949,B
CA Napa,0.14122611,0.70060915,0.13955249,B
CA Nevada,0.050614253,0.5675127,0.36482328,B
CA Orange,0.1100076,0.67794704,0.19627114,B
CA Placer,1.2253416e-16,0.58689195,0.36932057,B
CA Plumas,0.14083353,0.3661884,0.53102916,A
CA Riverside,0.2915079,0.5385281,0.14609309,B
CA Sacramento,0.3088124,0.60471344,0.103476964,B
CA San Benito,0.24263576,0.59698886,0.1386748,B
CA San Bernardino,0.40952322,0.49327803,0.100776464,B
CA San Diego,0.17067324,0.6517513,0.15208715,B
CA San Francisco,0.15259908,0.90592456,1.8983646e-16,B
CA San Joaquin,0.4158745,0.5004954,0.10411292,B
CA San Luis Obispo,0.09370301,0.60667044,0.26608196,B
CA San Mateo,0.08139285,0.9012693,0.015329996,B
CA Santa Barbara,0.23177914,0.7006898,0.043020654,B
CA Santa Clara,0.10246666,0.855244,0.03662105,B
CA Santa Cruz,0.21074122,0.768529,0.023176374,B
CA Shasta,0.18394363,0.3040777,0.5294169,A
CA Sierra,0.15025216,0.3643195,0.5039475,A
CA Siskiyou,0.24044497,0.36986178,0.4211737,B
CA Solano,0.27508897,0.59331346,0.113829374,B
CA Sonoma,0.13067533,0.7078687,0.11619067,B
CA Stanislaus,0.36098847,0.44151816,0.20997894,B
CA Sutter,0.27205992,0.400051,0.3155278,B
CA Tehama,0.25752807,0.24860507,0.50072795,A
CA Trinity,0.27462482,0.3352569,0.43911406,A
CA Tulare,0.47192433,0.33817118,0.20658715,C
CA Tuolumne,0.098747395,0.375495,0.51905894,A
CA Ventura,0.14432478,0.64806145,0.17791201,B
CA Yolo,0.24053143,0.71294665,0.022208655,B
CA Yuba,0.31408373,0.33689088,0.3363476,C
CO Adams,0.24577841,0.56416726,0.16070236,B
CO Alamosa,0.36416718,0.42761537,0.23192188,B
CO Arapahoe,0.12115839,0.6368469,0.22045277,B
CO Archuleta,0.07796197,0.44022098,0.46996817,B
CO Baca,0.110206224,0.19084375,0.7291545,A
CO Bent,0.33623213,0.16715693,0.4671947,A
CO Boulder,0.058959298,0.78359455,0.11354572,B
CO Broomfield,1.2253416e-16,0.7274877,0.22879055,B
CO Chaffee,0.045284927,0.48787755,0.4149416,B
CO Cheyenne,0.027816344,0.21740805,0.793636,A
CO Clear Creek,1.2253416e-16,0.61055607,0.34524256,B
CO Conejos,0.32785818,0.3449702,0.34695697,C
CO Costilla,0.5614852,0.3398699,0.20455123,C
CO Crowley,0.34924912,0.09457217,0.5389911,A
CO Custer,0.050999567,0.3504455,0.6118081,A
CO Delta,0.11394257,0.2653583,0.6082283,A
CO Denver,0.30724862,0.72146344,0.0063830726,B
CO Dolores,0.074806735,0.27955505,0.6603408,A
CO Douglas,1.2253416e-16,0.6366726,0.31084412,B
CO Eagle,0.06724507,0.6987001,0.188191,B
CO El Paso,0.120500565,0.4658897,0.37724906,B
CO Elbert,1.2253416e-16,0.38093805,0.58588916,A
CO Fremont,0.14874083,0.23268902,0.5836221,A
CO Garfield,0.10611969,0.5344156,0.3099887,B
CO Gilpin,1.2253416e-16,0.54170984,0.39565292,B
CO Grand,1.2253416e-16,0.54097646,0.42471373,B
CO Gunnison,0.087003075,0.6512819,0.22167672,B
CO Hinsdale,1.2253416e-16,0.44169843,0.57049453,A
CO Huerfano,0.34307337,0.4135838,0.32209685,B
CO Jackson,0.082518525,0.32106477,0.61219436,A
CO Jefferson,2.9510402e-10,0.6064778,0.34829116,B
CO Kiowa,0.009714239,0.123974025,0.93891454,A
CO Kit Carson,0.13860811,0.17710125,0.66349095,A
CO La Plata,0.0503284,0.6320986,0.2740101,B
CO Lake,0.21902414,0.5259587,0.21902284,B
CO Larimer,0.00083397486,0.631781,0.30328235,B
CO Las Animas,0.28629783,0.37057212,0.37203142,B
CO Lincoln,0.15374856,0.21180302,0.586416,A
CO Logan,0.12211475,0.24911478,0.5987443,A
CO Mesa,0.10794485,0.3525623,0.5192915,A
CO Mineral,0.0011849913,0.52294105,0.5046729,B
CO Moffat,0.08405316,0.21022569,0.66180897,A
CO Montezuma,0.18837604,0.28926116,0.52756995,A
CO Montrose,0.11689508,0.2867927,0.5696033,A
CO Morgan,0.2128543,0.30747557,0.45293707,A
CO Otero,0.31634635,0.2821503,0.44810632,A
CO Ouray,2.771892e-13,0.6475701,0.32002488,B
CO Park,1.2253416e-16,0.43901783,0.5087986,B
CO Phillips,0.026077358,0.2787443,0.70601994,A
CO Pitkin,2.0577638e-16,0.7992127,0.18356587,B
CO Prowers,0.24968119,0.26378986,0.48884067,A
CO Pueblo,0.3303997,0.41620934,0.2841155,B
CO Rio Blanco,9.76375e-12,0.2949751,0.6774846,A
CO Rio Grande,0.26049587,0.32409006,0.44214776,A
CO Routt,1.2253416e-16,0.65363014,0.29836804,B
CO Saguache,0.4125519,0.37321183,0.24742617,C
CO San Juan,0.17535739,0.5148934,0.3088355,B
CO San Miguel,0.05640845,0.6868021,0.22009411,B
CO Sedgwick,0.0869836,0.25624973,0.6793879,A
CO Summit,0.033955157,0.7251507,0.20213632,B
CO Teller,1.2253416e-16,0.37895295,0.60356,A
CO Washington,0.037954465,0.2072831,0.76046926,A
CO Weld,0.09272816,0.4209641,0.42771018,B
CO Yuma,0.08976388,0.29018804,0.61029774,A
CT Tolland,2.3468115e-16,0.6216046,0.31723562,B
CT New Haven,0.23364545,0.6245951,0.16019066,B
CT Windham,0.090874694,0.43366864,0.44167456,B
CT Hartford,0.2051969,0.6401569,0.17808054,B
CT Litchfield,1.2253416e-16,0.5161663,0.46192408,B
CT Fairfield,0.13286571,0.84745866,0.07112191,B
CT New London,0.10690229,0.5708511,0.3005572,B
CT Middlesex,0.018332852,0.6332831,0.33382282,B
DE New Castle,0.27835768,0.5792167,0.16133086,B
DE Kent,0.29760233,0.35309812,0.33922628,B
DE Sussex,0.20956753,0.3398954,0.45972875,A
DC DC,0.37815055,0.7648341,1.8983646e-16,B
FL Alachua,0.34128705,0.56685585,0.1092349,B
FL Baker,0.23262282,0.021935001,0.7282007,A
FL Bay,0.2550317,0.24284425,0.5341751,A
FL Bradford,0.3427061,0.055368427,0.6506244,A
FL Brevard,0.20375142,0.37725022,0.44097233,B
FL Broward,0.33341384,0.60806024,0.063300796,B
FL Calhoun,0.32153368,0.036359284,0.64261407,A
FL Charlotte,0.12316087,0.32645813,0.56374365,A
FL Citrus,0.21254139,0.20421436,0.62566614,A
FL Clay,0.123162776,0.27730015,0.57690483,A
FL Collier,0.12286115,0.49179187,0.40416366,B
FL Columbia,0.3359639,0.098348975,0.60865855,A
FL Desoto,0.5069616,0.18615685,0.33417672,C
FL Dixie,0.3482345,1.5901674e-6,0.7191823,A
FL Duval,0.3774785,0.38951376,0.28109002,C
FL Escambia,0.36297116,0.3356094,0.32599306,C
FL Flagler,0.14273943,0.36450636,0.48467198,A
FL Franklin,0.31464645,0.19274634,0.52271867,A
FL Gadsden,0.63901955,0.26935413,0.12713356,C
FL Gilchrist,0.26088023,0.08235237,0.69193417,A
FL Glades,0.39543703,0.14016496,0.4763778,C
FL Gulf,0.2799301,0.13111682,0.59534866,A
FL Hamilton,0.5304607,0.075854346,0.42922097,C
FL Hardee,0.49875495,0.11984433,0.39129287,C
FL Hendry,0.64240456,0.3085402,0.102115534,C
FL Hernando,0.20675413,0.21719536,0.5914282,A
FL Highlands,0.30666524,0.18757458,0.53827935,A
FL Hillsborough,0.32710788,0.49475354,0.19475839,B
FL Holmes,0.24082683,1.3215708e-16,0.796136,A
FL Indian River,0.1715391,0.3530434,0.52648085,A
FL Jackson,0.3750277,0.060679954,0.59547406,A
FL Jefferson,0.4427167,0.22676544,0.35515344,C
FL Lafayette,0.3257981,0.031279467,0.6412637,A
FL Lake,0.20715654,0.34224072,0.4611608,A
FL Lee,0.19846714,0.39337862,0.42698982,B
FL Leon,0.3127652,0.5774626,0.12853397,B
FL Levy,0.34428656,0.10675735,0.5934908,A
FL Liberty,0.3630677,0.11203536,0.5160702,A
FL Madison,0.5322085,0.12756419,0.40091693,C
FL Manatee,0.24294452,0.40619525,0.3831905,B
FL Marion,0.30101827,0.26056126,0.49001232,A
FL Martin,0.09229946,0.4242599,0.5119973,B
FL Miami-Dade,0.45399088,0.5783,1.8983646e-16,B
FL Monroe,0.20552316,0.5790027,0.25605437,B
FL Nassau,0.105480924,0.2633434,0.65173423,A
FL Okaloosa,0.15245762,0.3184122,0.54032844,A
FL Okeechobee,0.44005913,0.1088736,0.49447584,C
FL Orange,0.34799665,0.4980924,0.15940756,B
FL Osceola,0.41739914,0.4449518,0.12630843,B
FL Palm Beach,0.2668033,0.5992876,0.1713047,B
FL Pasco,0.2253736,0.3825788,0.40173024,B
FL Pinellas,0.25022173,0.4918953,0.3024717,B
FL Polk,0.35555664,0.3237199,0.33793208,C
FL Putnam,0.46750525,0.083576515,0.5119678,C
FL Santa Rosa,0.07507573,0.25473642,0.65439945,A
FL Sarasota,0.092264734,0.46083158,0.47807723,B
FL Seminole,0.15011151,0.47949266,0.35576552,B
FL St. Johns,0.023329897,0.44897157,0.5128098,B
FL St. Lucie,0.31061873,0.390822,0.30103704,B
FL Sumter,0.11263928,0.29195794,0.5901311,A
FL Suwannee,0.36093065,0.091884874,0.580642,A
FL Taylor,0.37999067,0.08600597,0.56337196,A
FL Union,0.42521665,9.4055326e-11,0.598131,A
FL Volusia,0.2576951,0.35191852,0.4142599,B
FL Wakulla,0.18246585,0.19272552,0.59583664,A
FL Walton,0.1621683,0.22236906,0.64949596,A
FL Washington,0.29660222,1.3215708e-16,0.72720027,A
GA Appling,0.38781625,0.013570015,0.65969783,A
GA Atkinson,0.54955196,1.3215708e-16,0.5044376,C
GA Bacon,0.3435992,1.3215708e-16,0.71246886,A
GA Baker,0.49679315,0.08180033,0.44954887,C
GA Baldwin,0.5057401,0.20120619,0.30215114,C
GA Banks,0.1858791,1.682072e-12,0.83734107,A
GA Barrow,0.19774702,0.17809685,0.60535926,A
GA Bartow,0.22391045,0.112143554,0.6579462,A
GA Ben Hill,0.5502316,0.058211736,0.45882222,C
GA Berrien,0.292656,1.3215708e-16,0.7426313,A
GA Bibb,0.62186444,0.30318984,0.16884473,C
GA Bleckley,0.3066452,0.049032483,0.66848123,A
GA Brantley,0.20287189,1.3215708e-16,0.80833757,A
GA Brooks,0.5001508,0.10819825,0.44018763,C
GA Bryan,0.124784715,0.30008075,0.5758233,A
GA Bulloch,0.3457978,0.26198664,0.3836071,C
GA Burke,0.59848654,0.10532875,0.3616157,C
GA Butts,0.37779862,0.075824715,0.563697,A
GA Calhoun,0.7644969,0.15148656,0.13798583,C
GA Camden,0.21720232,0.21820123,0.5501498,A
GA Candler,0.43826288,0.041436087,0.58157015,A
GA Carroll,0.29949552,0.18650618,0.5063763,A
GA Catoosa,0.083770804,0.106145315,0.7928939,A
GA Charlton,0.36565402,0.061169606,0.53606814,A
GA Chatham,0.40626454,0.4417749,0.18649177,B
GA Chattahoochee,0.33779386,0.39622122,0.1910848,B
GA Chattooga,0.26915565,1.3215708e-16,0.74028546,A
GA Cherokee,0.0304949,0.35911933,0.56539273,A
GA Clarke,0.43868116,0.48866975,0.06759644,B
GA Clay,0.8265805,0.1480714,0.14532284,C
GA Clayton,0.6490263,0.36794564,1.8983646e-16,C
GA Clinch,0.4803226,1.3215708e-16,0.6001202,C
GA Cobb,0.18451555,0.54837036,0.2632739,B
GA Coffee,0.45222393,0.061321076,0.5335523,C
GA Colquitt,0.5314963,0.12296356,0.41440666,C
GA Columbia,0.051525675,0.30525497,0.59189194,A
GA Cook,0.4092567,0.028933492,0.5700788,A
GA Coweta,0.12415852,0.28855222,0.5417021,A
GA Crawford,0.28873172,0.050655626,0.67551315,A
GA Crisp,0.58622193,0.08452905,0.42294985,C
GA Dade,0.15007833,0.09107905,0.7481495,A
GA Dawson,0.026317233,0.19003837,0.7919377,A
GA Decatur,0.54093397,0.12689377,0.39784712,C
GA DeKalb,0.43064934,0.6235968,1.8983646e-16,B
GA Dodge,0.39726698,0.019980427,0.6193101,A
GA Dooly,0.5505267,0.11753674,0.33388513,C
GA Dougherty,0.77118516,0.35719067,9.2540515e-12,C
GA Douglas,0.3574318,0.4017054,0.22562444,B
GA Early,0.66928357,0.051223624,0.41184,C
GA Echols,0.4356375,0.04590125,0.53295004,C
GA Effingham,0.107213795,0.13798454,0.7261646,A
GA Elbert,0.4017584,0.04655618,0.598134,A
GA Emanuel,0.5489125,0.039296124,0.477697,C
GA Evans,0.48520297,0.10344513,0.45125744,C
GA Fannin,0.15940903,0.13468051,0.7732932,A
GA Fayette,0.060769662,0.498511,0.4437577,B
GA Floyd,0.2873252,0.1555732,0.5857728,A
GA Forsyth,1.2253416e-16,0.44188362,0.4996903,B
GA Franklin,0.24695826,1.3215708e-16,0.8212116,A
GA Fulton,0.38855824,0.6865367,1.774458e-10,B
GA Gilmer,0.2124026,0.13815515,0.68607587,A
GA Glascock,0.14343014,1.3215708e-16,0.8542766,A
GA Glynn,0.32611305,0.26540163,0.46368167,A
GA Gordon,0.25878876,0.0808007,0.6656923,A
GA Grady,0.4508833,0.098161094,0.50635076,C
GA Greene,0.3683981,0.19903925,0.5077064,A
GA Gwinnett,0.22481976,0.5160739,0.21892212,B
GA Habersham,0.17430817,0.08167493,0.75686485,A
GA Hall,0.21566744,0.25592837,0.5250222,A
GA Hancock,0.76082385,0.09729365,0.19693683,C
GA Haralson,0.21977203,1.3215708e-16,0.7993543,A
GA Harris,0.06547488,0.1901125,0.7101984,A
GA Hart,0.27312917,0.09104201,0.66759366,A
GA Heard,0.18745264,1.3215708e-16,0.79173255,A
GA Henry,0.28087142,0.4272714,0.26247725,B
GA Houston,0.26614377,0.29528922,0.447351,A
GA Irwin,0.39978802,0.020966744,0.64158934,A
GA Jackson,0.09904403,0.12529561,0.7586693,A
GA Jasper,0.2889096,0.098580375,0.6197465,A
GA Jeff Davis,0.36610532,1.3215708e-16,0.7022257,A
GA Jefferson,0.66328454,0.12110196,0.27620554,C
GA Jenkins,0.58766025,0.09695272,0.34678206,C
GA Johnson,0.43218008,0.058867015,0.524681,C
GA Jones,0.18405634,0.20474632,0.595842,A
GA Lamar,0.3743464,0.16161858,0.48610732,C
GA Lanier,0.38628957,0.04469191,0.5667534,A
GA Laurens,0.43523598,0.08551238,0.5377151,C
GA Lee,0.14734814,0.20592898,0.63329774,A
GA Liberty,0.4826013,0.32292858,0.19039816,C
GA Lincoln,0.3382732,0.053914264,0.65406173,A
GA Long,0.31834176,0.18653236,0.42236614,C
GA Lowndes,0.39238617,0.23242599,0.3820381,C
GA Lumpkin,0.091850854,0.12082275,0.7921729,A
GA Macon,0.74138594,0.2123338,0.08077621,C
GA Madison,0.19644174,0.07899636,0.72303057,A
GA Marion,0.41821486,0.12767825,0.45840722,C
GA McDuffie,0.46808934,0.1086173,0.45250678,C
GA McIntosh,0.3726643,0.16118911,0.48584747,C
GA Meriwether,0.4980477,0.107744485,0.41666636,C
GA Miller,0.3491707,0.0047983625,0.7081486,A
GA Mitchell,0.64419204,0.16361159,0.25500792,C
GA Monroe,0.20586078,0.11719724,0.6639488,A
GA Montgomery,0.30027246,0.04461779,0.6584484,A
GA Morgan,0.19522762,0.1774639,0.6342533,A
GA Murray,0.22572717,1.3215708e-16,0.78809685,A
GA Muscogee,0.5518281,0.366328,0.13482,C
GA Newton,0.3878958,0.30231553,0.29280183,C
GA Oconee,0.010735102,0.38255194,0.6056585,A
GA Oglethorpe,0.25609514,0.10402878,0.6413079,A
GA Paulding,0.10170602,0.2688896,0.56394345,A
GA Peach,0.51674676,0.27723682,0.25473195,C
GA Pickens,0.06785233,0.17817214,0.75062275,A
GA Pierce,0.2306345,1.3215708e-16,0.8138714,A
GA Pike,0.0903877,0.049072944,0.84561384,A
GA Polk,0.34031826,0.04902777,0.6482819,A
GA Pulaski,0.40736985,0.06430784,0.5459608,A
GA Putnam,0.32406247,0.1806247,0.5462321,A
GA Quitman,0.65949464,0.023939759,0.43126896,C
GA Rabun,0.20242986,0.20668805,0.67280924,A
GA Randolph,0.77164894,0.20695883,0.09627971,C
GA Richmond,0.6557682,0.33314463,0.07648942,C
