Name,S1,S2,S3,S4,S5
AK Yakutat,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,4.4191521765683525e-14,223.87871663223956
AK Juneau,39.662332034488095,77.30346571550774,2.9213299143790816e-14,15.79127236096378,217.86646542968867
AK Hoonah-Angoon,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,46.8609958216442,230.42658777607966
AK Skagway,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,4.4191521765683525e-14,234.43792613725796
AK Haines,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,18.789497643972638,224.28047553680366
AK Prince of Wales-Hyder,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,20.593546672462914,271.16329044177326
AK Petersburg,296.69561420746425,192.14340683563535,2.9213299143790816e-14,4.4191521765683525e-14,186.7651409832697
AK Sitka,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,37.34985188367572,224.1513272733635
AK Ketchikan Gateway,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,43.60511568516627,251.6369230235014
AK Wrangell,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,39.48166930570043,235.2707350106057
AK Aleutians East,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,3.8908213464068457,247.26777849350395
AK Dillingham,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,4.4191521765683525e-14,251.15489700342002
AK Aleutians West,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,5.6495585141981355,230.07528913942855
AK Lake and Peninsula,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,75.5500337099666,221.63858772940793
AK Bristol Bay,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,4.4191521765683525e-14,228.32752383087896
AK Bethel,5.3554287318972645e-14,35.53795369320995,2.9213299143790816e-14,9.22983198740398,228.3292742867299
AK Kusilvak,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,4.487232420622182,234.05685502507967
AK Nome,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,28.508138619047525,244.836598321274
AK Northwest Arctic,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,53.545563091661315,238.20535728357547
AK North Slope,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,18.22929614246183,241.21016228121573
AZ Apache,693.6047019486825,416.71140557784634,2.9213299143790816e-14,361.9858189615108,65.13818982398915
AZ Cochise,30.172834952922212,214.03884915081403,2.9213299143790816e-14,71.11320964112076,182.13966062290118
AZ Coconino,482.26690930819456,21.678020322372415,2.9213299143790816e-14,189.5849823742624,153.59893007507645
AZ Gila,33.06443802886922,358.2043428511361,2.9213299143790816e-14,64.20105189298071,172.5314363934492
AZ Graham,20.696896389429018,239.22169681818508,2.9213299143790816e-14,74.84180496231707,179.22149715134316
AZ Greenlee,51.92952707832622,146.74226361071905,2.9213299143790816e-14,20.41014832984821,193.1907910411342
AZ La Paz,156.58806724960942,251.52754157674752,2.9213299143790816e-14,225.93159516358892,142.97267013013217
AZ Maricopa,115.81492663309002,166.27786211501632,2.9213299143790816e-14,247.3716438964774,157.25036032110043
AZ Mohave,218.6757081967319,247.95778390828116,2.9213299143790816e-14,54.865458825195844,178.0422256604477
AZ Navajo,683.5083678290412,345.898149819591,2.9213299143790816e-14,391.5685809035019,74.0542442193645
AZ Pima,189.61823960930414,74.59384694931015,2.9213299143790816e-14,143.75834661082243,179.91310487234597
AZ Pinal,82.99710135946526,100.39553573662603,2.9213299143790816e-14,163.89452617778355,172.30302161567988
AZ Santa Cruz,253.46137871602252,460.0758830946936,2.9213299143790816e-14,579.2050786008151,39.6691326224713
AZ Yavapai,31.177775286188467,169.45186973601213,2.9213299143790816e-14,35.03565324530842,192.32088310932193
AZ Yuma,176.93912653884368,510.4442387228623,2.9213299143790816e-14,452.14778870213286,58.115564422100235
AR Arkansas,5.3554287318972645e-14,114.86537687573617,2.9213299143790816e-14,105.22955555600322,217.5334189571316
AR Ashley,25.742341953033385,200.84921332195213,2.9213299143790816e-14,98.78873921827,195.3439938016444
AR Baxter,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,16.91391217684239,235.8124228849121
AR Benton,25.057830005735816,57.803084236622226,2.9213299143790816e-14,177.73414548930464,183.9508349068727
AR Boone,5.3554287318972645e-14,52.2378460690492,2.9213299143790816e-14,36.6204207844992,224.32652280057323
AR Bradley,111.82903199860743,176.70521039670473,2.9213299143790816e-14,139.6544871622191,192.86327204278984
AR Calhoun,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,25.475635280898572,246.07526132706315
AR Carroll,21.084815677378714,173.76821947223158,2.9213299143790816e-14,104.5632987597525,188.1659132273107
AR Chicot,77.6979500227545,535.1610844017486,2.9213299143790816e-14,514.6798591236553,84.39364320811569
AR Clark,5.3554287318972645e-14,54.03624472751857,2.9213299143790816e-14,85.8698544011619,219.02960063223344
AR Clay,5.3554287318972645e-14,303.3958790588359,2.9213299143790816e-14,35.528606758917356,186.24713457634456
AR Cleburne,166.7074371559247,87.92501895438222,2.9213299143790816e-14,56.32667831589385,201.81019209931333
AR Cleveland,5.3554287318972645e-14,228.1072780456202,2.9213299143790816e-14,79.96828144663507,181.861865537518
AR Columbia,78.29283392156024,262.7629836319418,2.9213299143790816e-14,15.74520098623167,192.7738941337246
AR Conway,88.05593645290344,80.2992401696695,2.9213299143790816e-14,40.12372400907907,220.32035782684082
AR Craighead,9.866530568129413,66.46315373559047,2.9213299143790816e-14,122.16904371041493,209.83107185244742
AR Crawford,5.3554287318972645e-14,71.82825675906663,2.9213299143790816e-14,83.09093217596701,218.4675290224143
AR Crittenden,184.43038693544466,145.91051697098,2.9213299143790816e-14,280.76549713091146,168.23461059841182
AR Cross,26.027935930728457,154.9494126845038,2.9213299143790816e-14,109.15400091501606,203.12944637542083
AR Dallas,5.3554287318972645e-14,210.53392395593582,2.9213299143790816e-14,58.892074171312906,209.98660320637399
AR Desha,5.3554287318972645e-14,241.06502870881343,2.9213299143790816e-14,114.61957197232547,185.8505747886212
AR Drew,49.11828050980976,114.72668926865863,2.9213299143790816e-14,85.06362423649709,206.54677365959932
AR Faulkner,18.21363190954212,11.86838447719246,2.9213299143790816e-14,103.70184022512714,209.8196158107638
AR Franklin,5.3554287318972645e-14,94.88336525548314,2.9213299143790816e-14,40.63803554107288,221.4442101044612
AR Fulton,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,31.0416886952681,244.7645590210494
AR Garland,8.342051160879953,103.22917830143653,2.9213299143790816e-14,83.28322013584737,220.44559549819496
AR Grant,5.3554287318972645e-14,38.328253710847164,2.9213299143790816e-14,76.15349415170236,222.73661127644593
AR Greene,5.3554287318972645e-14,45.5323164146627,2.9213299143790816e-14,87.2184291537086,229.41954789429516
AR Hempstead,40.53601221681778,76.42015751462102,2.9213299143790816e-14,96.69965633683961,220.4923945515139
AR Hot Spring,5.3554287318972645e-14,253.11681395745182,2.9213299143790816e-14,496.60092822015696,130.20526693602775
AR Howard,5.3554287318972645e-14,239.50705065131808,2.9213299143790816e-14,206.44023688228953,171.5173213565695
AR Independence,5.3554287318972645e-14,76.3369604894949,2.9213299143790816e-14,109.80628587400057,213.37591936066522
AR Izard,40.1662798351965,62.65164607193553,2.9213299143790816e-14,26.544522517040186,233.21198786585302
AR Jackson,5.3554287318972645e-14,87.40893015810138,2.9213299143790816e-14,47.35393941103043,235.56383729052038
AR Jefferson,338.29517792711715,141.0833900204055,2.9213299143790816e-14,222.934939675785,166.60585150633338
AR Johnson,5.3554287318972645e-14,79.88466077500205,2.9213299143790816e-14,255.10581382603607,183.27460439550345
AR Lafayette,154.45009545596403,196.84781635819996,2.9213299143790816e-14,14.621951928555582,201.62799083715947
AR Lawrence,386.30974986098727,238.29266482023706,2.9213299143790816e-14,26.423056124081562,175.0621254688648
AR Lee,151.77194209476755,452.2592803040353,2.9213299143790816e-14,1773.038573940077,6.019100220198717e-14
AR Lincoln,808.3808866373053,213.35167835865244,2.9213299143790816e-14,1864.069176728176,6.019100220198717e-14
AR Little River,5.3554287318972645e-14,545.7206337857064,2.9213299143790816e-14,50.2457310130437,143.61339628350356
AR Logan,5.3554287318972645e-14,37.10155832153443,2.9213299143790816e-14,102.87516264921351,232.28823618973448
AR Lonoke,5.3554287318972645e-14,31.812245609866252,2.9213299143790816e-14,62.29592981416334,217.6315601312534
AR Madison,5.3554287318972645e-14,90.66210912558714,2.9213299143790816e-14,200.10891518163555,189.60724125557408
AR Marion,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,11.919487177291527,247.23674550858493
AR Miller,29.142607518692323,61.66814532860612,2.9213299143790816e-14,109.81437666206794,218.37519560804034
AR Mississippi,19.8240346247521,234.78873968537746,2.9213299143790816e-14,178.14220336811377,184.44420846925607
AR Monroe,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,107.22375763406595,246.8910198432648
AR Montgomery,5.3554287318972645e-14,172.72545579715617,2.9213299143790816e-14,10.989370104671009,214.51670842737764
AR Nevada,115.20993209990927,720.719191376094,2.9213299143790816e-14,142.68395983446132,92.19547758085834
AR Newton,5.3554287318972645e-14,715.3728173335502,2.9213299143790816e-14,12.376661441346293,116.52369297420921
AR Ouachita,5.3554287318972645e-14,86.0769165127288,2.9213299143790816e-14,23.532643443569892,234.87121272982174
AR Perry,5.3554287318972645e-14,49.66332854337491,2.9213299143790816e-14,43.46340765871162,225.3196149552296
AR Phillips,60.69746642875203,255.22670828433633,2.9213299143790816e-14,116.53020130686998,186.5900969309157
AR Pike,5.3554287318972645e-14,94.1583981943344,2.9213299143790816e-14,77.77688648720198,221.73905130807114
AR Poinsett,84.01576513013832,120.49344874677156,2.9213299143790816e-14,92.65328954752052,222.13700106170282
AR Polk,5.3554287318972645e-14,61.9755879884142,2.9213299143790816e-14,81.56999046353245,225.8097132791283
AR Pope,14.087498735623301,92.38165201861159,2.9213299143790816e-14,207.00174656876865,189.91307406784946
AR Prairie,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,113.84327325326187,229.71290038783877
AR Pulaski,90.79012721411841,35.776034394754724,2.9213299143790816e-14,137.63817835655306,207.63015284055737
AR Randolph,5.3554287318972645e-14,334.13508608585454,2.9213299143790816e-14,49.79154276066538,176.38587121360848
AR Saline,9.639595238490434,28.86549427209063,2.9213299143790816e-14,87.12595313538999,232.0641087334455
AR Scott,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,51.91962400786216,233.3504977356611
AR Searcy,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,88.67486971371194,243.11463091053628
AR Sebastian,6.34850859343526,108.83424296656013,2.9213299143790816e-14,131.45494021958393,205.02145345967463
AR Sevier,216.06532708213837,240.79136061611828,2.9213299143790816e-14,673.6157105709818,82.56653169256751
AR Sharp,107.07895756253541,128.9107876444356,2.9213299143790816e-14,42.29752582074698,211.83896230806783
AR St Francis,67.7773338991526,76.8601332930317,2.9213299143790816e-14,705.023115229722,123.25923575886813
AR Stone,5.3554287318972645e-14,139.88194894605036,2.9213299143790816e-14,60.278673650496685,211.7565077091954
AR Union,173.7447797120316,143.80071275254608,2.9213299143790816e-14,93.7962171886095,202.0528537048443
AR Van Buren,104.56514340698885,43.93183566406683,2.9213299143790816e-14,36.626746924527644,229.57617931646664
AR Washington,47.14128236119754,79.60121485447313,2.9213299143790816e-14,285.218602110022,164.2122955932697
AR White,9.996028811038402,54.484406235912225,2.9213299143790816e-14,27.44575429046268,226.12258930677325
AR Woodruff,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,37.82857633115388,248.7358364451958
AR Yell,80.68729107298397,552.9799761678524,2.9213299143790816e-14,414.4911682497363,85.80205139919484
CA Alameda,66.95651708869984,3.1536302078740235,2.9213299143790816e-14,90.9508158397389,195.75370740653918
CA Alpine,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,41.349495404849726,225.73422284652645
CA Amador,5.3554287318972645e-14,201.15190673402728,2.9213299143790816e-14,4.974113244836564,193.57828676321907
CA Butte,1.8876192892672292,36.57197360975251,2.9213299143790816e-14,45.52660344840384,218.88174188391525
CA Calaveras,5.3554287318972645e-14,29.795856022555153,2.9213299143790816e-14,24.323747139195607,216.10117246132938
CA Colusa,5.3554287318972645e-14,182.1656161989747,2.9213299143790816e-14,125.90019953756871,173.4660164617126
CA Contra Costa,40.5899858264962,23.930196858348456,2.9213299143790816e-14,88.70019445099399,197.30635450910503
CA Del Norte,5.3554287318972645e-14,19.918314268413432,2.9213299143790816e-14,43.02663163680882,233.90245788507474
CA El Dorado,5.3554287318972645e-14,4.578812081753171,2.9213299143790816e-14,33.90136896791541,204.6651626269291
CA Fresno,33.14288888585455,70.05103632679904,2.9213299143790816e-14,187.4564680757697,192.18001746883013
CA Glenn,5.3554287318972645e-14,439.63371176803486,2.9213299143790816e-14,46.972627526577924,149.28107182486343
CA Humboldt,20.11973796320375,6.819691903649355,2.9213299143790816e-14,14.402718286586111,230.72347309965997
CA Imperial,269.38292667720805,417.37619101557067,2.9213299143790816e-14,559.5780727486484,48.84173507227734
CA Inyo,54.07635670748901,260.76873058358314,2.9213299143790816e-14,0.00041443887773157784,177.4519175099531
CA Kern,35.01822053242994,90.7758965957509,2.9213299143790816e-14,273.3542329267104,173.6456208941258
CA Kings,55.56142787819238,162.59080662489626,2.9213299143790816e-14,373.1300516434318,136.74850774062202
CA Lake,5.3554287318972645e-14,28.226254989653825,2.9213299143790816e-14,26.832055208703736,235.77871700991335
CA Lassen,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,182.9339048676814,206.5579928008733
CA Los Angeles,269.73446007472677,2.558215298912991,2.9213299143790816e-14,227.7621134766157,164.76464975845295
CA Madera,16.3397648728068,138.44085982918492,2.9213299143790816e-14,147.67966611606727,183.12516187481057
CA Marin,73.25001676300722,105.14952419074366,2.9213299143790816e-14,192.8960461705606,156.31228332039794
CA Mariposa,47.29737975828428,63.169617186296215,2.9213299143790816e-14,16.768782275594468,206.1828404091779
CA Mendocino,5.3554287318972645e-14,98.90318739048757,2.9213299143790816e-14,24.780432852403333,215.42060027930003
CA Merced,14.873862785803183,156.53935191087555,2.9213299143790816e-14,181.18462919357543,178.82840734291878
CA Modoc,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,4.4191521765683525e-14,235.90567190586492
CA Mono,69.43134985987598,66.95223599440168,2.9213299143790816e-14,98.22682780840401,175.94006104589337
CA Monterey,19.26265853951287,31.46677463580122,2.9213299143790816e-14,147.56160461465876,188.98371382770202
CA Napa,23.50713707615094,29.874385513426187,2.9213299143790816e-14,70.87288267807827,205.9120421283179
CA Nevada,8.943453515725484,15.338930859959687,2.9213299143790816e-14,27.570619500832002,205.864996572749
CA Orange,66.70341262516489,53.77659825125158,2.9213299143790816e-14,131.94951046581903,182.82472991179654
CA Placer,21.749335722477202,14.847268016809165,2.9213299143790816e-14,49.9805201367091,192.8205917774724
CA Plumas,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,18.238380269677037,225.96872204656225
CA Riverside,134.09549291138296,47.2821915866219,2.9213299143790816e-14,176.73581242594088,177.38638311603728
CA Sacramento,36.031152797288115,35.691458139366574,2.9213299143790816e-14,79.40020912516505,210.46667578520075
CA San Benito,24.145039586008444,41.69337307631467,2.9213299143790816e-14,126.38222020648568,189.74993671963506
CA San Bernardino,77.31164691769212,67.85325625887685,2.9213299143790816e-14,170.48684031240478,187.85773877751126
CA San Diego,91.46496687212037,4.718931326708072,2.9213299143790816e-14,100.52149336349753,196.92168784446602
CA San Francisco,49.766216689529415,2.0038868189303565e-11,2.9213299143790816e-14,101.89391278784103,192.57522682490668
CA San Joaquin,44.28509500813908,125.94979634167123,2.9213299143790816e-14,161.68004447149966,181.64140525683678
CA San Luis Obispo,4.459567965072058,24.800529760301682,2.9213299143790816e-14,73.71674712272038,198.60865560383098
CA San Mateo,104.30515887037842,3.2359756796701616e-10,2.9213299143790816e-14,89.11106204004953,183.93362270059734
CA Santa Barbara,32.89621848456251,57.72197826100041,2.9213299143790816e-14,170.73350124053843,175.1357410382163
CA Santa Clara,71.14106919790666,1.791102813758743e-9,2.9213299143790816e-14,70.27505128395057,194.904076601791
CA Santa Cruz,8.276269814920953,2.0795284616848986,2.9213299143790816e-14,49.12727886060715,209.16691227982324
CA Shasta,23.3363916095558,17.281492799668566,2.9213299143790816e-14,10.266470590124486,232.15788621374432
CA Sierra,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,11.760688996897303,220.46912960260562
CA Siskiyou,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,18.099197360650674,234.10168349245828
CA Solano,37.93760415242928,20.50580694854345,2.9213299143790816e-14,94.47686356681524,200.3457802915747
CA Sonoma,7.662278647126446,47.83094072596258,2.9213299143790816e-14,72.65818484236995,195.37190876739112
CA Stanislaus,42.13595504221406,152.43615233511966,2.9213299143790816e-14,184.12123876520866,174.1637010192081
CA Sutter,21.631900399630208,32.15625824615473,2.9213299143790816e-14,93.24226891564587,206.22094898225726
CA Tehama,6.1042743912781265,13.970276021074373,2.9213299143790816e-14,34.10937938917619,235.64369764741662
CA Trinity,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,2.794061812919569,235.72793312198533
CA Tulare,166.34027697483504,78.4119563583236,2.9213299143790816e-14,237.78955078147652,164.74903966934912
CA Tuolumne,5.3554287318972645e-14,29.30451526257575,2.9213299143790816e-14,14.942286924051054,219.89399521612722
CA Ventura,38.186262734661355,20.894551145624373,2.9213299143790816e-14,104.10670879604243,189.98273322938698
CA Yolo,100.29473801911135,24.603182463985444,2.9213299143790816e-14,71.96127981712185,189.77112898322108
CA Yuba,10.68493826427661,34.35997752908173,2.9213299143790816e-14,68.16663000665956,224.02880382072726
CO Adams,233.6002794854651,0.5497415531332841,2.9213299143790816e-14,126.49737044321009,180.89119271938708
CO Alamosa,200.68142897040724,160.41194118896402,2.9213299143790816e-14,116.26007067899248,166.79482529431047
CO Arapahoe,403.8506078506692,29.769576624828925,2.9213299143790816e-14,75.97164902312251,164.5564273403179
CO Archuleta,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,28.854458119978446,201.37362528058236
CO Baca,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,97.01921261154217,216.36517921050714
CO Bent,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,12.11760992358916,237.82442739528875
CO Boulder,184.74018687203878,0.0001350062794069589,2.9213299143790816e-14,44.77393910066082,190.0970480300144
CO Broomfield,316.5763529153569,45.57745629398827,2.9213299143790816e-14,19.369536577996122,177.1963060155841
CO Chaffee,749.1244723451186,365.77363719236047,2.9213299143790816e-14,3.891333223517277e-10,104.9066223007267
CO Cheyenne,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,77.81442612702111,210.61752549186528
CO Clear Creek,117.93236635258889,65.39911162006645,2.9213299143790816e-14,1.8397684630019333,185.18648630766398
CO Conejos,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,34.07593080410361,220.24351957917943
CO Costilla,5.3554287318972645e-14,80.3560396904421,2.9213299143790816e-14,86.55293605366688,204.61428673559428
CO Crowley,162.8850490095459,136.563623796363,2.9213299143790816e-14,181.912666822589,167.5823082824837
CO Custer,5.3554287318972645e-14,4.271331876498667e-14,2.9213299143790816e-14,29.241963547841596,210.53350643665414
CO Delta,38.88839004345619,20.252661934728202,2.9213299143790816e-14,42.8090801603052,216.40869154518452
