AL Marengo,0.709038,0.018056432,0.39584795,0.39794576,A
AL Marion,0.7030119,0.018032208,0.39993936,0.3948251,A
AL Marshall,0.69950444,0.023373807,0.39226338,0.40603837,A
AL Mobile,0.7135745,0.030099407,0.37993386,0.4029088,A
AL Monroe,0.49607268,0.023015494,0.43906394,0.5394909,A
AL Montgomery,0.71503264,0.017099002,0.39620817,0.39593092,A
AL Morgan,0.49843726,0.012627791,0.4447773,0.5525835,A
AL Perry,3.484108e-11,0.62822324,0.36058503,0.035750464,D
AL Pickens,0.6759694,0.016980844,0.46488535,0.29347736,A
AL Pike,0.5052764,0.028676542,0.4211203,0.56149274,A
AL Randolph,0.5042027,0.04615795,0.40253815,0.5626956,A
AL Russell,0.2616162,0.025840653,0.5242435,0.6341331,B
AL St Clair,0.9129587,0.017648414,0.38945457,0.15991296,A
AL Shelby,0.91360396,0.041709315,0.35466915,0.18287908,A
AL Sumter,0.67808497,0.017281339,0.45608345,0.30764866,A
AL Talladega,0.6948524,0.035457626,0.38201421,0.40707037,A
AL Tallapoosa,0.712826,0.027759496,0.38403574,0.39863625,A
AL Tuscaloosa,0.70324934,0.01205893,0.4061447,0.3961196,A
AL Walker,0.6535459,0.032147434,0.41393486,0.38638067,A
AL Washington,0.7049344,0.017051209,0.40001753,0.39469603,A
AL Wilcox,0.7078774,0.022609932,0.39199603,0.38411295,A
AL Winston,0.49867687,0.017028509,0.43721563,0.55540586,A
AK Fairbanks North Star,0.6960165,0.012987457,0.40829945,0.39595652,A
AK Denali,0.3144133,0.0003702933,0.66252583,0.27891162,B
AK Yukon-Koyukuk,2.237203e-12,0.83330345,0.15272988,0.0011152716,D
AK Southeast Fairbanks,8.5355334e-11,0.6308154,0.35471132,0.034718495,D
AK Valdez-Cordova,9.34396e-12,1.6777536e-5,0.96855634,0.061155636,B
AK Matanuska-Susitna,0.5087525,0.0047260206,0.5127127,0.3968581,A
AK Anchorage,0.7006097,0.002488411,0.47409233,0.2773307,A
AK Kenai Peninsula,0.5015636,0.00172721,0.519368,0.40723994,A
AK Kodiak Island,0.0034930333,0.0016245095,0.58011097,0.85346216,B
AK Yakutat,1.8182965e-16,0.38176692,0.55860156,3.654226e-10,B
AK Juneau,0.0024643776,0.0031122528,0.58436483,0.85700065,B
AK Hoonah-Angoon,0.3186054,0.008804888,0.6866553,0.19307338,B
AK Skagway,0.31732374,0.0010189853,0.67053115,0.23831493,B
AK Haines,3.78699e-14,0.00027002805,0.9905515,0.002862473,B
AK Prince of Wales-Hyder,0.2956839,0.0061563463,0.54292405,0.56378186,B
AK Petersburg,0.7264251,0.0047650374,0.47684422,0.19375317,A
AK Sitka,0.0020803357,0.004421383,0.6464498,0.71229964,B
AK Ketchikan Gateway,0.0029204488,0.006969259,0.57630855,0.85314083,B
AK Wrangell,0.31267864,0.008229851,0.652413,0.28073665,B
AK Aleutians East,2.827339e-16,0.123743914,0.8206006,8.230581e-9,B
AK Dillingham,0.0039852452,0.00020118567,0.7315352,0.52641594,B
AK Aleutians West,0.28987435,0.00010848887,0.6988643,0.2562529,B
AK Lake and Peninsula,1.8182965e-16,0.21399629,0.74358183,6.9588907e-10,B
AK Bristol Bay,4.3429043e-13,2.0881826e-5,0.97554404,0.0047623534,B
AK Bethel,0.28918993,0.0051293145,0.5410732,0.59344405,B
AK Kusilvak,0.32942382,0.0015825499,0.6823786,0.17206667,B
AK Nome,0.0029158646,0.0075349407,0.58052266,0.8425445,B
AK Northwest Arctic,0.0038199578,0.0015817919,0.63539594,0.7243594,B
AK North Slope,0.28892317,0.0021609834,0.5982686,0.47272748,B
AZ Apache,0.7010357,0.003586605,0.4823528,0.25564608,A
AZ Cochise,0.50526047,0.0053993445,0.5088629,0.42605406,A
AZ Coconino,0.70988256,0.0032869156,0.4724152,0.2667301,A
AZ Gila,0.50579304,0.002715366,0.5179862,0.41162962,A
AZ Graham,0.4276733,0.002968902,0.64260304,0.24000983,B
AZ Greenlee,0.48448566,0.0017330948,0.58165807,0.30139986,A
AZ La Paz,0.47435752,0.002379556,0.6595933,0.13120124,A
AZ Maricopa,0.8968594,0.006626873,0.44708854,0.086998485,A
AZ Mohave,0.7055759,0.002301704,0.47941267,0.25820553,A
AZ Navajo,0.7059899,0.003387112,0.47732273,0.26192954,A
AZ Pima,0.7150779,0.0016936361,0.47080633,0.26271364,A
AZ Pinal,0.8919315,0.004970701,0.45265582,0.08054596,A
AZ Santa Cruz,0.48492205,0.0016361827,0.65810907,0.14394076,A
AZ Yavapai,0.695031,0.0025493638,0.48087007,0.26712883,A
AZ Yuma,0.6972533,0.0031058793,0.478323,0.27077374,A
AR Arkansas,0.002502144,0.0018117024,0.58970237,0.85074604,B
AR Ashley,0.51094,0.0015001998,0.5176402,0.40930748,A
AR Baxter,0.27971986,0.0023049002,0.5562053,0.59285843,B
AR Benton,0.50511223,0.0020092689,0.5149273,0.41874665,A
AR Boone,0.2750214,0.004131123,0.55008215,0.60695994,B
AR Bradley,0.70412856,0.0023280971,0.48442727,0.25386584,A
AR Calhoun,0.19914697,7.209716e-5,0.82545686,0.114976235,B
AR Carroll,0.50394154,0.0018858268,0.5179226,0.4155959,A
AR Chicot,0.2782263,0.0032219705,0.5494647,0.6107931,B
AR Clark,0.28387102,0.0033488132,0.54913276,0.60244894,B
AR Clay,0.0019878296,0.01028339,0.5856785,0.8388907,B
AR Cleburne,0.50658643,0.0037565958,0.511567,0.4192471,A
AR Cleveland,0.0022541313,0.0046197763,0.7225282,0.5641101,B
AR Columbia,0.50366217,0.0036240686,0.51698565,0.41396177,A
AR Conway,0.43534485,0.0034856866,0.57147783,0.38133863,A
AR Craighead,0.5034778,0.006307198,0.50779396,0.4271758,A
AR Crawford,0.2753555,0.004483596,0.55287665,0.6002101,B
AR Crittenden,0.9079485,0.004004169,0.44715655,0.07936754,A
AR Cross,0.27264223,0.004484176,0.5497763,0.6131015,B
AR Dallas,0.28518918,0.004899572,0.54759485,0.5997443,B
AR Desha,0.0022241597,0.006118834,0.5821952,0.85701686,B
AR Drew,0.6967007,0.0024681056,0.48296317,0.2639037,A
AR Faulkner,0.69869316,0.0015022287,0.4819284,0.26296857,A
AR Franklin,0.28097838,0.0028601391,0.55156654,0.5999437,B
AR Fulton,0.002089373,0.0051994827,0.58971804,0.83899707,B
AR Garland,0.6942722,0.0022575383,0.4829757,0.2684622,A
AR Grant,0.2800557,0.0044331304,0.54880685,0.6022026,B
AR Greene,0.27925745,0.0020342781,0.5500351,0.606288,B
AR Hempstead,0.6965452,0.003418378,0.47655398,0.27540722,A
AR Hot Spring,0.002249127,0.005326856,0.5883639,0.8406199,B
AR Howard,0.0015461579,0.004554422,0.6493588,0.72038835,B
AR Independence,0.0020462167,0.009964576,0.57384974,0.8648532,B
AR Izard,0.27299395,0.0014633766,0.55473983,0.60452443,B
AR Jackson,0.0021892292,0.0070591923,0.5811504,0.856351,B
AR Jefferson,0.7122552,0.004319186,0.46969932,0.27072844,A
AR Johnson,0.27858478,0.006071578,0.54623073,0.60798514,B
AR Lafayette,0.43022826,0.023547972,0.6429316,0.18588935,B
AR Lawrence,0.51169103,0.002646608,0.5175723,0.40344527,A
AR Lee,0.5044161,0.0025140084,0.5274899,0.38622078,A
AR Lincoln,0.49188355,0.0033772544,0.57655644,0.3009914,A
AR Little River,0.0026613264,0.00092962896,0.6532547,0.71738064,B
AR Logan,0.002020429,0.0062469416,0.58798695,0.8423342,B
AR Lonoke,0.0018976382,0.026253404,0.5574849,0.8639099,B
AR Madison,1.5321451e-7,0.01004958,0.6436721,0.72049224,B
AR Marion,0.0019822705,0.008060637,0.58678156,0.8385688,B
AR Miller,0.7003732,0.0007576115,0.48585862,0.25751117,A
AR Mississippi,0.5085631,0.00745366,0.5064246,0.42352706,A
AR Monroe,0.2816221,0.009010351,0.6022432,0.47856745,B
AR Montgomery,1.4480479e-7,0.073138766,0.7504881,0.35831407,B
AR Nevada,0.27195433,0.008558611,0.567013,0.5584329,B
AR Newton,0.27247435,0.004434642,0.5829783,0.5234303,B
AR Ouachita,0.28201613,0.0023346797,0.5542111,0.596193,B
AR Perry,0.0015731229,0.0036811924,0.66254,0.6865125,B
AR Phillips,0.7017007,0.0007835737,0.48040095,0.25909662,A
AR Pike,0.0016567061,0.0018611737,0.65862405,0.7045393,B
AR Poinsett,0.6995468,0.004383068,0.4783502,0.26576698,A
AR Polk,0.2776422,0.0055356105,0.5479743,0.6081991,B
AR Pope,0.5014061,0.002542691,0.51624185,0.41951415,A
AR Prairie,0.20897119,0.004203112,0.7277818,0.3075713,B
AR Pulaski,0.7151506,0.0011120411,0.47757357,0.2597527,A
AR Randolph,6.0466374e-7,0.0025706512,0.72682124,0.5627977,B
AR Saline,0.49363542,0.0060740015,0.51066905,0.4275174,A
AR Scott,0.0020305943,0.007194007,0.58652407,0.84334654,B
AR Searcy,0.23400307,0.009879264,0.60563827,0.5278875,B
AR Sebastian,0.5061449,0.00398791,0.51238436,0.42174482,A
AR Sevier,0.4982544,0.09043309,0.3926335,0.49731797,A
AR Sharp,0.27588892,0.0036972752,0.554906,0.59690213,B
AR St Francis,0.51439375,0.0027235202,0.5096826,0.4189517,A
AR Stone,1.1277753e-7,0.009166326,0.6436485,0.7221474,B
AR Union,0.6960986,0.0047582504,0.47567415,0.27648014,A
AR Van Buren,0.6189212,0.0039226464,0.5314403,0.24657984,A
AR Washington,0.69827616,0.002892427,0.47535586,0.27674776,A
AR White,0.68675804,0.0034754565,0.48344898,0.26999837,A
AR Woodruff,0.27419847,0.004489074,0.56188655,0.58126765,B
AR Yell,0.6979465,0.002167083,0.48286206,0.26292458,A
CA Alameda,0.9058278,0.005324166,0.43957543,0.087777846,A
CA Alpine,8.428519e-11,0.03202077,0.7564753,0.37641168,B
CA Amador,0.002244342,0.0048781484,0.58462703,0.85171324,B
CA Butte,0.5032167,0.0022463372,0.5143519,0.42136872,A
CA Calaveras,0.002349416,0.0045853523,0.5838031,0.8473611,B
CA Colusa,0.27973947,0.0028552178,0.54937536,0.6070934,B
CA Contra Costa,0.8955041,0.0059368135,0.4451376,0.089033194,A
CA Del Norte,0.27998453,0.0021319347,0.5430695,0.61543226,B
CA El Dorado,0.3618878,0.006609695,0.54795986,0.49707705,B
CA Fresno,0.7016964,0.0026025502,0.47542325,0.2732617,A
CA Glenn,0.0022013453,0.004853369,0.5844749,0.85280097,B
CA Humboldt,0.50459695,0.0022880188,0.5115443,0.42512125,A
CA Imperial,0.70559496,0.001659019,0.47720444,0.26321408,A
CA Inyo,0.47757778,0.001355358,0.5780031,0.31548926,A
CA Kern,0.7040691,0.0018686469,0.47565666,0.27126214,A
CA Kings,0.6978483,0.0016405436,0.47737002,0.2734159,A
CA Lake,0.28030416,0.00475149,0.5433711,0.6150723,B
CA Lassen,0.2777976,0.0007102575,0.6137343,0.47876748,B
CA Los Angeles,0.9153106,0.0036882022,0.44531673,0.07234047,A
CA Madera,0.6940913,0.0015808835,0.48144108,0.26983207,A
CA Marin,0.6642627,0.006129217,0.4960846,0.24977502,A
CA Mariposa,0.48316556,0.0046413904,0.57624096,0.3065423,A
CA Mendocino,0.28131709,0.0059125684,0.54350924,0.61202663,B
CA Merced,0.69980836,0.0019769093,0.4717297,0.27592516,A
CA Modoc,0.28697935,0.00025954744,0.63763934,0.41876876,B
CA Mono,0.50523853,0.002612937,0.5116775,0.42132396,A
CA Monterey,0.7063329,0.0010715012,0.47782782,0.2632773,A
CA Napa,0.695499,0.0017423913,0.47934857,0.2713193,A
CA Nevada,0.68892455,0.0016303366,0.48336613,0.26957428,A
CA Orange,0.8831552,0.02869992,0.41416976,0.12033277,A
CA Placer,0.86942804,0.03185308,0.4145403,0.12781551,A
CA Plumas,0.0015076381,0.0030886563,0.6605577,0.6940472,B
CA Riverside,0.90194464,0.004418934,0.44864756,0.078467526,A
CA Sacramento,0.8987545,0.0048130136,0.4486845,0.08514511,A
CA San Benito,0.8885835,0.0048354072,0.45141247,0.08638669,A
CA San Bernardino,0.89792573,0.006140751,0.44526938,0.08693811,A
CA San Diego,0.8973933,0.00623999,0.44541407,0.08746587,A
CA San Francisco,0.93148035,0.003701362,0.41256434,0.07740365,A
CA San Joaquin,0.7089842,0.0017636631,0.47360456,0.26910123,A
CA San Luis Obispo,0.6863118,0.0028690074,0.4786039,0.28037503,A
CA San Mateo,0.89784473,0.006450671,0.44116434,0.089895315,A
CA Santa Barbara,0.69981855,0.0021659096,0.47566158,0.27222338,A
CA Santa Clara,0.899587,0.005625127,0.44362944,0.08637529,A
CA Santa Cruz,0.69363976,0.0026247434,0.47604734,0.2764867,A
CA Shasta,0.69079405,0.0062966365,0.47106907,0.28560185,A
CA Sierra,2.2666644e-8,0.00043491268,0.8075874,0.39009562,B
CA Siskiyou,0.28234333,0.0023210892,0.55208117,0.6006642,B
CA Solano,0.70363456,0.0025118024,0.4726964,0.27481204,A
CA Sonoma,0.69133234,0.0015844686,0.47446668,0.27760535,A
CA Stanislaus,0.70564985,0.0019974092,0.4741788,0.27128333,A
CA Sutter,0.6988628,0.0015858107,0.4806635,0.2670891,A
CA Tehama,0.5012408,0.0055266405,0.5126958,0.42027906,A
CA Trinity,0.27373114,0.00016845779,0.69287115,0.31700733,B
CA Tulare,0.70749956,0.0031511325,0.4733845,0.26790938,A
CA Tuolumne,0.0022349458,0.006351561,0.5822911,0.8522501,B
CA Ventura,0.7036089,0.0014927911,0.4795738,0.26109195,A
CA Yolo,0.66601366,0.0068031494,0.49479327,0.25314817,A
CA Yuba,0.6973878,0.0016009255,0.48009008,0.26887393,A
CO Adams,0.89807475,0.008862143,0.4397862,0.09238032,A
CO Alamosa,0.7024253,0.002705096,0.47708786,0.27045864,A
CO Arapahoe,0.90942824,0.0048640342,0.44500113,0.07809595,A
CO Archuleta,0.0020850052,0.0062905615,0.5847488,0.84896624,B
CO Baca,2.1055488e-12,0.047151156,0.84716797,0.2018539,B
CO Bent,0.009431332,5.9139136e-5,0.81361604,0.37823987,B
CO Boulder,0.5165544,0.0017923143,0.51048917,0.4112297,A
CO Broomfield,0.905088,0.005321559,0.43460974,0.06729088,A
CO Chaffee,0.44774342,0.007119844,0.56452465,0.36913535,A
CO Cheyenne,3.8083243e-8,0.0006459387,0.82357156,0.3647531,B
CO Clear Creek,0.6558505,0.007010032,0.5105299,0.22426213,A
CO Conejos,9.636834e-9,0.0021172755,0.81211394,0.38213256,B
CO Costilla,4.933626e-11,0.005154639,0.8298476,0.33736727,B
CO Crowley,0.35028848,0.013584267,0.77143365,0.015117926,B
CO Custer,1.5082995e-9,0.025535358,0.69847906,0.5570985,B
CO Delta,0.4984316,0.0033808902,0.5157845,0.42103913,A
CO Denver,0.93458617,0.0058964393,0.42385346,0.07209093,A
CO Dolores,5.949946e-14,3.8551818e-5,0.9941038,0.00068929075,B
CO Douglas,0.89984405,0.002160708,0.43612564,0.070748925,A
CO Eagle,0.7016598,0.0022291203,0.46655247,0.2716682,A
CO El Paso,0.7108582,0.0014320955,0.47582972,0.26298037,A
CO Elbert,0.5993217,0.008601104,0.56804645,0.17041476,A
CO Fremont,0.0021789575,0.005324251,0.5852282,0.84874254,B
CO Garfield,0.69369763,0.0017272005,0.4832494,0.2644151,A
CO Gilpin,0.36402738,0.004766651,0.5434307,0.4981621,B
CO Grand,0.002338704,0.009827014,0.68191355,0.6322953,B
CO Gunnison,0.48177943,0.010730392,0.5635044,0.32404122,A
CO Hinsdale,5.196244e-15,0.31268546,0.6721519,0.00017400157,B
CO Huerfano,0.0017437253,0.002459057,0.65972805,0.69752645,B
CO Jackson,1.8182965e-16,0.00048766859,0.9820241,1.638601e-7,B
CO Jefferson,0.8983791,0.005939812,0.44710028,0.08220872,A
CO Kiowa,4.738364e-16,0.0005216083,0.9789718,1.3314775e-6,B
CO Kit Carson,0.4130813,0.0021618134,0.63730735,0.27091452,B
CO La Plata,0.5046259,0.0029623604,0.51166576,0.4225752,A
CO Lake,0.0016579496,0.0070943646,0.6544981,0.69413465,B
CO Larimer,0.69952327,0.0022733777,0.47952652,0.26384056,A
CO Las Animas,0.0017219924,0.0029271306,0.65552807,0.709852,B
CO Lincoln,0.27501625,0.004157909,0.54959893,0.60843045,B
CO Logan,0.703177,0.0018346249,0.47986618,0.2628542,A
CO Mesa,0.27902704,0.004176471,0.5464394,0.6107712,B
CO Mineral,3.8171093e-14,0.3368915,0.6448165,0.00018946124,B
CO Moffat,0.2323552,0.018251281,0.58947855,0.5436521,B
CO Montezuma,0.6959373,0.003471653,0.48478425,0.25910643,A
CO Montrose,0.704968,0.0021559107,0.47972572,0.25887647,A
CO Morgan,0.5215494,0.0023981952,0.58176446,0.26072463,A
CO Otero,0.5014588,0.003227492,0.51752216,0.41691098,A
CO Ouray,0.38467005,0.008778129,0.7473642,0.05561231,B
CO Park,2.964212e-6,0.01259311,0.65105855,0.6890086,B
CO Phillips,1.14821534e-10,0.003735285,0.8084638,0.39404926,B
CO Pitkin,0.5035628,0.0040870016,0.50086284,0.42745838,A
CO Prowers,0.0022929704,0.003534093,0.72404426,0.5660408,B
CO Pueblo,0.70558435,0.0021028009,0.47808638,0.2645146,A
CO Rio Blanco,0.0015568436,0.0035404172,0.653064,0.7119175,B
CO Rio Grande,0.2837227,0.0034788828,0.55299973,0.595218,B
CO Routt,0.70568,0.0014099643,0.47875342,0.25950816,A
CO Saguache,0.230153,0.0047484003,0.6822024,0.38548175,B
CO San Juan,2.983957e-12,0.041134253,0.82991755,0.18594635,B
CO San Miguel,3.7006214e-11,0.0038833197,0.80322456,0.4009062,B
CO Sedgwick,3.7550995e-15,4.2810927e-5,0.99870557,0.00029394272,B
CO Summit,0.6990408,0.0022446068,0.46311954,0.27645266,A
CO Teller,0.4358548,0.00555416,0.5636774,0.38124904,A
CO Washington,1.6999384e-7,0.0090078255,0.6408023,0.728049,B
CO Weld,0.7091819,0.0029356838,0.4738027,0.26368907,A
CO Yuma,0.21985945,0.0037417063,0.6812728,0.40080014,B
CT Tolland,0.6741666,0.009269405,0.49723163,0.22274193,A
CT New Haven,0.7234064,0.0014086129,0.4735701,0.25188446,A
CT Windham,0.510298,0.0013198775,0.5186513,0.4027981,A
CT Hartford,0.9087078,0.009891959,0.43672007,0.08616718,A
CT Litchfield,0.70841134,0.0023743073,0.47854,0.25369146,A
CT Fairfield,0.7219158,0.0028705013,0.46825778,0.2602683,A
CT New London,0.7072832,0.0043981653,0.47325033,0.26441047,A
CT Middlesex,0.8959373,0.050019294,0.38465276,0.12141895,A
DE New Castle,0.93560416,0.0013394434,0.45507908,0.034918547,A
DE Kent,0.71005017,0.0027605044,0.47277755,0.26804715,A
DE Sussex,0.7197549,0.0006306257,0.47947457,0.24731763,A
DC DC,0.96385115,0.012829277,0.3958479,0.050175373,A
FL Alachua,0.70153147,0.0019739235,0.4799322,0.26487422,A
FL Baker,0.61495864,0.0043893512,0.57176554,0.15508786,A
FL Bay,0.6994902,0.0018950946,0.4825009,0.26268643,A
FL Bradford,0.5031928,0.0042840727,0.51404434,0.4171894,A
FL Brevard,0.69944364,0.0027542787,0.48048028,0.26460528,A
FL Broward,0.9160616,0.002626046,0.45092878,0.06060343,A
FL Calhoun,0.21656357,0.0038931433,0.6803835,0.40437657,B
FL Charlotte,0.6998819,0.004066997,0.4788471,0.26133555,A
FL Citrus,0.6997283,0.0034829043,0.48094705,0.2589078,A
FL Clay,0.89287776,0.007032602,0.44814572,0.08296871,A
FL Collier,0.6925457,0.06449091,0.38578615,0.3398231,A
FL Columbia,0.69578254,0.0030281148,0.48133984,0.2659632,A
FL Desoto,0.7029013,0.0025583915,0.48062876,0.25885817,A
FL Dixie,0.27669403,0.0051120883,0.54885817,0.60505986,B
FL Duval,0.895595,0.006812033,0.4490729,0.08482881,A
FL Escambia,0.70505685,0.0046486775,0.47208753,0.27276313,A
FL Flagler,0.69620055,0.0030529066,0.48117897,0.26193464,A
FL Franklin,0.2801807,0.0040723896,0.5501981,0.6015874,B
FL Gadsden,0.51520747,0.0039061084,0.51106113,0.41040492,A
FL Gilchrist,0.0024015165,0.0030081568,0.72649246,0.56003577,B
FL Glades,0.4771846,0.0023096115,0.5851717,0.30339625,A
FL Gulf,0.28177252,0.002213698,0.55469054,0.5938564,B
FL Hamilton,0.28408468,0.0031849898,0.66600853,0.34981197,B
FL Hardee,0.47688416,0.007323301,0.5732384,0.3180323,A
FL Hendry,0.50844836,0.02347977,0.42581347,0.55709094,A
FL Hernando,0.8991702,0.08629701,0.30626327,0.2097467,A
FL Highlands,0.6999106,0.027397875,0.39169937,0.3979005,A
FL Hillsborough,0.91286474,0.050052956,0.34665048,0.18867008,A
FL Holmes,0.27235803,0.03463521,0.45890677,0.7367742,B
FL Indian River,0.6964933,0.01420481,0.41102228,0.38945973,A
FL Jackson,0.26712716,0.024360899,0.46968076,0.7437473,B
FL Jefferson,0.5067443,0.030376492,0.42333615,0.5491089,A
FL Lafayette,0.27698717,0.23607175,0.2890411,0.6566743,D
FL Lake,0.91855395,0.02130408,0.38312206,0.16325116,A
FL Lee,0.7086479,0.024973318,0.39063194,0.3952199,A
FL Leon,0.69958663,0.048063986,0.36171418,0.41742906,A
FL Levy,0.26361817,0.027795477,0.46920487,0.74135923,B
FL Liberty,0.3932164,0.21645337,0.48186022,0.15867609,A
FL Madison,0.6925447,0.02177862,0.43199378,0.33180276,A
FL Manatee,0.71256405,0.018883752,0.39645332,0.39156944,A
FL Marion,0.6991847,0.00853362,0.41628376,0.38642606,A
FL Martin,0.70479214,0.009214305,0.40990445,0.3913645,A
FL Miami-Dade,0.94352454,0.043631893,0.34739062,0.14908066,A
FL Monroe,0.70162284,0.017922683,0.39766514,0.40347013,A
FL Nassau,0.893462,0.05310586,0.34975576,0.19661264,A
FL Okaloosa,0.69224584,0.029561643,0.3892731,0.40788412,A
FL Okeechobee,0.0011776945,0.03332792,0.55949646,0.8486445,B
FL Orange,0.9234491,0.023599382,0.37487137,0.17112698,A
FL Osceola,0.91747874,0.02452719,0.3756536,0.17171727,A
FL Palm Beach,0.9255357,0.048925884,0.341025,0.18714245,A
FL Pasco,0.9099923,0.031197054,0.36549452,0.18047006,A
FL Pinellas,0.92489713,0.03460404,0.36037186,0.17698191,A
FL Polk,0.7059917,0.015042346,0.40544057,0.3880908,A
FL Putnam,0.7009673,0.02357836,0.3928873,0.4023578,A
FL Santa Rosa,0.4981549,0.03603019,0.41992947,0.5525909,A
FL Sarasota,0.71000654,0.016311264,0.40224057,0.38627076,A
FL Seminole,0.90826184,0.04921759,0.3477768,0.18952954,A
FL St. Johns,0.94668436,0.0132509265,0.39451525,0.11975089,A
FL St. Lucie,0.7077826,0.006602465,0.41389018,0.3839398,A
FL Sumter,0.50301766,0.02288442,0.43501326,0.54017437,A
FL Suwannee,0.7051526,0.018198777,0.40296978,0.38714266,A
FL Taylor,0.2769251,0.022932814,0.47273675,0.7284642,B
FL Union,0.5063939,0.022053674,0.45505285,0.48106512,A
FL Volusia,0.7033519,0.025013473,0.3926847,0.39708388,A
FL Wakulla,0.49519438,0.023026593,0.4338019,0.55072325,A
FL Walton,0.69640595,0.014190182,0.40696105,0.39740428,A
FL Washington,0.27178872,0.03127888,0.4751589,0.70663005,B
GA Appling,0.6758777,0.023617705,0.450845,0.31029236,A
GA Atkinson,0.69651896,0.015316646,0.41308054,0.37713456,A
GA Bacon,0.4809256,0.02272635,0.4893839,0.45861712,A
GA Baker,0.40984043,0.045999467,0.63026714,0.17772375,B
GA Baldwin,0.70988005,0.02319985,0.38752568,0.4014223,A
GA Banks,0.0010118347,0.036229275,0.55573624,0.8457027,B
GA Barrow,0.65504104,0.04422936,0.39944893,0.38643587,A
GA Bartow,0.9237818,0.026718456,0.36831453,0.17484146,A
GA Ben Hill,0.26767996,0.02564733,0.4641286,0.75283265,B
GA Berrien,0.0015709146,0.050688803,0.48199442,0.9724108,B
GA Bibb,0.7141531,0.014248317,0.39649582,0.40075943,A
GA Bleckley,0.26883665,0.017747747,0.47657055,0.7399927,B
GA Brantley,0.6736065,0.047939405,0.4685692,0.21687968,A
GA Brooks,0.48947316,0.01657765,0.49315956,0.45256463,A
GA Bryan,0.48296353,0.024368206,0.48618045,0.45004478,A
GA Bulloch,0.69743955,0.018498033,0.40233052,0.39552063,A
GA Burke,0.7085902,0.012073508,0.4050028,0.39197037,A
GA Butts,0.62313426,0.06915932,0.43066257,0.3086513,A
GA Calhoun,0.48865736,0.03939637,0.5597242,0.24464396,A
GA Camden,0.6932336,0.02456718,0.3930873,0.40627456,A
GA Candler,0.0017056358,0.04333592,0.58788943,0.76552653,B
GA Carroll,0.9170251,0.05115146,0.34078398,0.19131888,A
GA Catoosa,0.50495976,0.015105835,0.43824247,0.5473686,A
GA Charlton,0.27024633,0.03328791,0.46061134,0.7373565,B
